TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
82273808, 0.2126179, 0.3918051, -1.009234, -0.9120913, 0.04843803, 0.6214739, 2.429011, 2.54254, 0.2065932, 0.378096, -0.6634862, -0.6122105, 0.06958133, 0.5875844, -0.192321, -0.224624, 0.3458055, -0.9541749, -0.8570325
 82273840, 0.2132045, 0.3926764, -1.007097, -0.9023409, 0.07849407, 0.592384, 2.392066, 2.512853, 0.2086658, 0.3834507, -0.6642784, -0.6137709, 0.07925403, 0.5837138, -0.1625074, -0.2142751, 0.3468538, -0.9535438, -0.8487874
 82273871, 0.2132053, 0.3950222, -0.9750721, -0.9975504, 0.09806872, 0.5851743, 2.35812, 2.527806, 0.2375769, 0.3862436, -0.635371, -0.6510161, 0.08343524, 0.5882433, -0.1066778, -0.1527805, 0.3457285, -0.924899, -0.9473774
 82273906, 0.2202526, 0.3942498, -0.9520585, -0.9542593, 0.09808312, 0.5837792, 2.352564, 2.517591, 0.2338868, 0.3918676, -0.6083591, -0.6100549, 0.08606552, 0.5908892, -0.03339685, -0.07724738, 0.3485861, -0.8979019, -0.9063642
 82273940, 0.2240105, 0.3998405, -0.9310071, -0.9148046, 0.1148537, 0.5815721, 2.340262, 2.519909, 0.2259823, 0.4005789, -0.5619727, -0.5701951, 0.08480007, 0.5969112, 0.05331554, 0.009029811, 0.3488051, -0.8857635, -0.8695611
 82273976, 0.226743, 0.4048482, -0.9325059, -0.9243032, 0.1159837, 0.5818184, 2.359089, 2.52736, 0.220297, 0.4091277, -0.518765, -0.5019336, 0.07994532, 0.6040382, 0.1405406, 0.09075961, 0.3541449, -0.8879952, -0.8797925
 82274012, 0.2166739, 0.410866, -0.9116104, -0.9410215, 0.116229, 0.5910667, 2.381273, 2.542892, 0.2225515, 0.4127989, -0.4693491, -0.4891285, 0.07856341, 0.6064695, 0.2251107, 0.1733259, 0.3624178, -0.8429681, -0.8731994
 82274046, 0.2448161, 0.4261595, -0.9041653, -0.9002266, 0.1239383, 0.5851421, 2.390792, 2.521887, 0.2239945, 0.4169271, -0.441694, -0.4426152, 0.07994977, 0.6003062, 0.2888192, 0.2533432, 0.3821806, -0.8590657, -0.8200073
 82274077, 0.2779046, 0.4166301, -0.8239713, -0.8174046, 0.1258253, 0.5865535, 2.404576, 2.529871, 0.2321173, 0.4309421, -0.3581798, -0.3610599, 0.09017275, 0.5974975, 0.3295827, 0.306085, 0.3875323, -0.7568135, -0.7343022
 82274112, 0.2513317, 0.393403, -0.7301787, -0.7151185, 0.1295528, 0.5823492, 2.408914, 2.531644, 0.2512353, 0.4334679, -0.263091, -0.2639372, 0.09726474, 0.5928722, 0.3421852, 0.3326061, 0.3915874, -0.6575758, -0.6452398
 82274146, 0.2952675, 0.4000394, -0.5614235, -0.5948163, 0.1417273, 0.5801015, 2.416122, 2.530025, 0.2767606, 0.4340678, -0.1517994, -0.143933, 0.104763, 0.5916416, 0.3473105, 0.3446118, 0.391646, -0.4886185, -0.5207279
 82274172, 0.253949, 0.4029757, -0.3842954, -0.4360194, 0.1621244, 0.5810678, 2.43911, 2.534627, 0.3152747, 0.4537703, -0.04598683, -0.06392479, 0.1217316, 0.59039, 0.3578395, 0.3456659, 0.3948674, -0.312059, -0.3600973
 82274206, 0.3400347, 0.4039899, -0.2946595, -0.3115871, 0.1618681, 0.5938035, 2.462273, 2.563418, 0.2796602, 0.4528091, 0.03666338, -0.01526031, 0.1255865, 0.590566, 0.3630976, 0.3415132, 0.3965628, -0.2299459, -0.2380408
 82274238, 0.3837527, 0.4017372, -0.2305484, -0.2455993, 0.1631874, 0.5706915, 2.463038, 2.535176, 0.2997694, 0.4707897, 0.06458779, 0.02727512, 0.1298719, 0.5928468, 0.3558687, 0.3290967, 0.4001723, -0.1783185, -0.1877372
 82274270, 0.3813914, 0.3865165, -0.2195896, -0.2159384, 0.1638829, 0.5768222, 2.466285, 2.532121, 0.2783673, 0.4641187, 0.1169277, 0.03147863, 0.1423859, 0.5969288, 0.3391423, 0.3153285, 0.3997193, -0.1754214, -0.1748815
 82274305, 0.3207051, 0.3736204, -0.3060897, -0.2498352, 0.1807386, 0.4784492, 2.463121, 2.454288, 0.2882332, 0.4592717, 0.06032279, 0.02325736, 0.1512441, 0.5996456, 0.3214081, 0.3043236, 0.3999613, -0.2354436, -0.1788075
