TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
71159493, -0.1824915, 0.1006733, -0.8857687, -0.8639936, -0.1168324, 0.136969, 3.011459, 3.246589, -0.1512398, 0.1326152, -0.4684832, -0.4632071, -0.3049886, 0.2409543, 0.1862616, 0.1206281, -0.02835196, -0.7971053, -0.8067813
 71159529, -0.1845164, 0.1002441, -0.8814148, -0.8361889, -0.1396712, 0.1028708, 3.080377, 3.150693, -0.159534, 0.1368508, -0.4082319, -0.4102498, -0.3496083, 0.2737006, 0.3179993, 0.2637904, -0.03364029, -0.7964535, -0.7822733
 71159561, -0.1988372, 0.1140665, -0.8639671, -0.84382, -0.1803712, 0.1298135, 3.186846, 3.155001, -0.1711289, 0.133908, -0.3615693, -0.3713363, -0.3883878, 0.288029, 0.4379324, 0.3876989, -0.02975946, -0.781602, -0.7923387
 71159596, -0.2260608, 0.1396811, -0.8388357, -0.8411273, -0.2041311, 0.2109126, 3.237879, 3.183315, -0.1871801, 0.1307684, -0.3464527, -0.3523297, -0.4207899, 0.3008721, 0.5376905, 0.4816775, -0.01992369, -0.7524123, -0.7534048
 71159630, -0.2708764, 0.1405434, -0.7918268, -0.7596751, -0.2100825, 0.2594749, 3.189559, 3.295954, -0.1814165, 0.1193257, -0.2609746, -0.2591492, -0.4234126, 0.2875919, 0.6253715, 0.6125873, -0.01783007, -0.7274948, -0.6758978
 71159666, -0.2877956, 0.1169557, -0.7216835, -0.6910235, -0.2210638, 0.3033791, 3.185784, 3.381935, -0.1851323, 0.1145816, -0.1902507, -0.1826281, -0.4270699, 0.2730746, 0.6885683, 0.688374, -0.01692739, -0.6513561, -0.6043995
 71159698, -0.275527, 0.0958536, -0.6565791, -0.6238788, -0.2917808, 0.3260368, 3.230862, 3.453911, -0.1957057, 0.1149581, -0.1346183, -0.1301144, -0.4300933, 0.2648312, 0.7268317, 0.6983052, -0.01322433, -0.5675243, -0.5364479
 71159725, -0.2651743, 0.06949411, -0.6068329, -0.5722553, -0.3006073, 0.329143, 3.238574, 3.497287, -0.2029154, 0.1142005, -0.09526175, -0.05934636, -0.4172815, 0.2618746, 0.7424605, 0.698882, -0.01701794, -0.5161337, -0.4848982
 71159761, -0.2619918, 0.05716979, -0.5869544, -0.5506901, -0.2943899, 0.3147196, 3.25489, 3.538583, -0.2018034, 0.1133695, -0.06047165, -0.02204069, -0.3701376, 0.2509754, 0.7867329, 0.7046198, -0.01726321, -0.4951059, -0.4609855
 71159795, -0.2490943, 0.06053682, -0.5040703, -0.5330957, -0.2937607, 0.3080099, 3.271147, 3.539206, -0.2032245, 0.1124767, -0.03868312, 0.004082504, -0.353021, 0.2358179, 0.7813504, 0.7182297, -0.006089749, -0.4565531, -0.4370161
