TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
83279235, 0.05772554, 0.2804247, -0.8232248, -0.8108031, -0.1558408, 0.6697099, 3.215036, 3.32005, 0.07458042, 0.2924159, -0.4048679, -0.403506, -0.070241, 0.5030205, 0.2003743, 0.2474279, 0.1684527, -0.7600046, -0.7737561
 83279271, 0.07768967, 0.2690741, -0.8019588, -0.8126563, -0.06900181, 0.6182579, 3.279298, 3.320743, 0.07992738, 0.2841865, -0.4303076, -0.4206113, -0.03848391, 0.4600803, 0.1575611, 0.187369, 0.1605651, -0.7647269, -0.7754244
 83279303, 0.08727032, 0.2679957, -0.8031107, -0.8124074, -0.03290739, 0.530341, 3.285357, 3.346305, 0.08013304, 0.2797312, -0.4359853, -0.4291791, -0.02520449, 0.4172982, 0.1049458, 0.1291963, 0.1615548, -0.7656331, -0.7749298
 83279335, 0.08637472, 0.2610143, -0.8014382, -0.8115979, -0.02656025, 0.4545072, 3.285732, 3.36175, 0.08357081, 0.2793813, -0.4441176, -0.4403794, -0.02222854, 0.3929683, 0.09474176, 0.09398738, 0.1573006, -0.7637378, -0.7738975
 83279371, 0.08579672, 0.2557437, -0.8020324, -0.8134707, -0.02273972, 0.4179139, 3.277687, 3.40663, 0.08381801, 0.2791482, -0.4448709, -0.4422752, -0.02378031, 0.3611308, 0.09104097, 0.09185255, 0.1609145, -0.7643034, -0.7757418
 83279404, 0.0862179, 0.2535034, -0.8055049, -0.8143959, -0.07440054, 0.4173834, 3.269224, 3.394036, 0.08135315, 0.274666, -0.4431773, -0.4412829, -0.03349259, 0.3601415, 0.09234706, 0.09574857, 0.1642902, -0.7676814, -0.7765723
 83279438, 0.08791787, 0.2527847, -0.8072397, -0.8164413, -0.1482901, 0.4496833, 3.222991, 3.418642, 0.07453547, 0.2660724, -0.4345976, -0.4344741, -0.08240958, 0.3606279, 0.1424458, 0.1165009, 0.1662522, -0.7690912, -0.7782929
 83279473, 0.08678529, 0.2524939, -0.8040879, -0.8137329, -0.1928653, 0.5071598, 3.204654, 3.428741, 0.07413921, 0.2540658, -0.4280514, -0.4292593, -0.1182542, 0.4049518, 0.2130632, 0.1333125, 0.1702428, -0.7658573, -0.7755023
 83279506, 0.08719335, 0.2509691, -0.8055788, -0.8119085, -0.2538848, 0.5958347, 3.158716, 3.432041, 0.07633394, 0.2453911, -0.4177423, -0.4350717, -0.152074, 0.4437696, 0.2683358, 0.1623601, 0.1730429, -0.7675507, -0.7738805
 83279536, 0.08699627, 0.2485518, -0.8043106, -0.8120014, -0.2878475, 0.6545556, 3.127468, 3.442169, 0.08225715, 0.2395752, -0.4242986, -0.4305743, -0.1725944, 0.4841851, 0.3322953, 0.1918825, 0.1693462, -0.7662871, -0.7739779
 83279573, 0.08279836, 0.244409, -0.8035315, -0.8112109, -0.3382951, 0.7078723, 3.069476, 3.45556, 0.07649241, 0.2326888, -0.4278753, -0.4288024, -0.2049953, 0.5165513, 0.3850193, 0.2442699, 0.1667951, -0.7654415, -0.773121
 83279603, 0.08251071, 0.2435995, -0.8035789, -0.8104805, -0.3866131, 0.740738, 2.998904, 3.46574, 0.06880449, 0.2294844, -0.4222676, -0.4285564, -0.2031167, 0.5521077, 0.4664555, 0.2881295, 0.1396099, -0.7654337, -0.7723354
 83279636, 0.07936475, 0.2479267, -0.7985579, -0.8474902, -0.3432066, 0.7657671, 3.028673, 3.45357, 0.06554811, 0.2289597, -0.4195484, -0.4278252, -0.1911374, 0.5734247, 0.5224333, 0.3317314, 0.1343418, -0.7602892, -0.7665717
 83279671, 0.07873355, 0.2486214, -0.7989453, -0.848766, -0.3430636, 0.772877, 3.003162, 3.467354, 0.06269868, 0.2280253, -0.4137114, -0.4263688, -0.172857, 0.5811261, 0.570944, 0.3832799, 0.1266735, -0.7606614, -0.7662523
 83279703, 0.07665817, 0.2439243, -0.798491, -0.8457653, -0.277757, 0.758918, 3.040419, 3.454101, 0.06255141, 0.2257001, -0.4074734, -0.4178092, -0.1240941, 0.5736577, 0.5824873, 0.4115227, 0.117721, -0.7602123, -0.7673026
 83279735, 0.07886818, 0.2438655, -0.7998608, -0.84618, -0.2507572, 0.7465372, 3.037793, 3.435145, 0.06199163, 0.2239277, -0.4009148, -0.4089366, -0.1219343, 0.5560741, 0.6327396, 0.4446795, 0.1043199, -0.7614565, -0.7688181
 83279771, 0.08128025, 0.2439207, -0.8005222, -0.8459837, -0.2119696, 0.7677463, 3.048663, 3.433456, 0.06111493, 0.2238484, -0.4000039, -0.4073667, -0.08795293, 0.5626265, 0.6779418, 0.465681, 0.09038217, -0.7621438, -0.7690601
 83279803, 0.08084279, 0.2436175, -0.8005309, -0.8458679, -0.1990908, 0.792424, 3.050966, 3.418478, 0.06114249, 0.2229357, -0.3954682, -0.3993203, -0.1076227, 0.5644431, 0.7169106, 0.5161422, 0.08492103, -0.7621022, -0.7688777
 83279835, 0.0826193, 0.2430927, -0.8009169, -0.8459487, -0.1698995, 0.7538913, 3.067769, 3.3821, 0.06055461, 0.2213793, -0.3822169, -0.3807759, -0.1017267, 0.5629952, 0.7247149, 0.5155554, 0.08177006, -0.7626162, -0.7694892
 83279871, 0.07966145, 0.246305, -0.8030683, -0.848608, -0.1628103, 0.7436306, 3.069989, 3.366668, 0.05993539, 0.2208692, -0.3778394, -0.3780083, -0.08254167, 0.5636916, 0.7316424, 0.5270327, 0.0400357, -0.764684, -0.7725084
 83279903, 0.08146785, 0.2442685, -0.8030067, -0.8102866, -0.1456357, 0.725451, 3.089998, 3.347104, 0.05961725, 0.2199717, -0.3772531, -0.3778613, -0.0741042, 0.5593944, 0.7312387, 0.5326861, 0.1119627, -0.7654417, -0.7727215
 83279936, 0.08282895, 0.2455718, -0.8047988, -0.8099209, -0.1441995, 0.7041919, 3.094747, 3.324888, 0.05877249, 0.219504, -0.3726119, -0.3769505, -0.08477317, 0.5544499, 0.7581002, 0.5357786, 0.0617501, -0.766796, -0.7719181
 83279971, 0.08362602, 0.2468192, -0.8041813, -0.8097618, -0.1203039, 0.7003758, 3.075473, 3.309886, 0.05764377, 0.2197278, -0.3726122, -0.3768828, -0.07442795, 0.5488012, 0.755409, 0.5343136, 0.07492097, -0.7661591, -0.7717395
 83280004, 0.08261015, 0.2447527, -0.8061193, -0.8091682, -0.1074377, 0.7013822, 3.093423, 3.285073, 0.05773943, 0.2190298, -0.3703543, -0.373439, -0.05259516, 0.5465673, 0.7259305, 0.53377, 0.08216055, -0.768461, -0.7715099
 83280035, 0.08100556, 0.2397281, -0.8061872, -0.8425311, -0.09933744, 0.7082392, 3.093184, 3.245817, 0.05800349, 0.2186143, -0.3721623, -0.3758779, -0.03468198, 0.5458178, 0.7194881, 0.5169742, 0.09066349, -0.7687058, -0.771228
 83280071, 0.08057489, 0.2401163, -0.8058135, -0.8428947, -0.09556101, 0.7257127, 3.081139, 3.228593, 0.05819904, 0.2202494, -0.3901987, -0.3961962, -0.03516217, 0.5457587, 0.7162033, 0.4994296, 0.08983012, -0.7683558, -0.7705423
 83280103, 0.08003326, 0.2413985, -0.8059825, -0.8438171, -0.1028742, 0.7436267, 3.067573, 3.206415, 0.05848441, 0.2203335, -0.3914087, -0.3966201, -0.04246883, 0.5486325, 0.6827979, 0.4726369, 0.09704506, -0.7687104, -0.7699536
 83280139, 0.08305484, 0.2397343, -0.806779, -0.8426944, -0.1317591, 0.7122405, 3.037946, 3.216422, 0.05823395, 0.2225794, -0.39862, -0.4081832, -0.06709905, 0.5465081, 0.6620172, 0.441808, 0.07858538, -0.7692961, -0.7697268
