TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
85202048, -0.3050766, -0.02427082, -0.9207446, -0.9448072, -0.3730136, 0.04437229, 3.318035, 3.514866, -0.3168697, -0.06220054, -0.456095, -0.4516611, -0.3951429, 0.03576211, 0.2662601, 0.2611396, -0.02063727, -0.8673149, -0.8557984
 85202081, -0.3036387, -0.02402288, -0.9165691, -0.9445393, -0.3514567, 0.05301251, 3.299873, 3.536916, -0.3154016, -0.05938988, -0.4563752, -0.4532444, -0.3863841, 0.04861683, 0.26087, 0.2155054, -0.005786844, -0.8628063, -0.8561361
 85202109, -0.3510231, -0.02630893, -0.9467331, -0.9445069, -0.3331546, 0.06516184, 3.304927, 3.53464, -0.3114806, -0.05697605, -0.4663806, -0.457259, -0.3636915, 0.05253396, 0.2569533, 0.2086732, 0.001010172, -0.8627581, -0.8562895
 85202146, -0.2931471, -0.02947697, -0.8594189, -0.9468683, -0.3281161, 0.1129977, 3.301513, 3.540298, -0.2983587, -0.05229916, -0.4506584, -0.4647089, -0.3513392, 0.06827413, 0.2560983, 0.1941922, 0.01761201, -0.8060809, -0.8578275
 85202177, -0.3516012, -0.04688593, -0.9410272, -0.9417761, -0.3222438, 0.1392176, 3.28531, 3.530774, -0.2886981, -0.0440629, -0.467841, -0.4593732, -0.324684, 0.1165057, 0.2356419, 0.1895069, 0.02103277, -0.8521652, -0.8567187
 85202208, -0.3521352, -0.04167961, -0.9402779, -0.9435935, -0.3120639, 0.2054716, 3.268914, 3.532702, -0.2846172, -0.03077702, -0.4697475, -0.4669396, -0.3157974, 0.1457509, 0.2339083, 0.190658, 0.02541503, -0.8460515, -0.8583825
 85202245, -0.3513612, -0.04157152, -0.944056, -0.9440479, -0.3048431, 0.263032, 3.228048, 3.50716, -0.2627761, -0.01143656, -0.4925256, -0.4733436, -0.3103911, 0.2043136, 0.2364806, 0.2104521, 0.03294449, -0.8494223, -0.8622649
 85202277, -0.3480733, -0.04067131, -0.9422826, -0.944989, -0.3009695, 0.3066414, 3.212292, 3.517251, -0.2503869, -0.004651214, -0.4927382, -0.4719408, -0.3081399, 0.2161935, 0.2472394, 0.2384718, 0.04177137, -0.8521082, -0.8622496
 85202308, -0.3431773, -0.01522414, -0.9479235, -0.9076799, -0.2950628, 0.3435347, 3.166797, 3.528303, -0.2320903, 0.01694411, -0.5005839, -0.4676051, -0.3033407, 0.2370829, 0.2653049, 0.3024705, 0.04389344, -0.8785449, -0.8574083
 85202346, -0.2962372, -0.01405963, -0.9460822, -0.9077632, -0.2269598, 0.3592163, 3.218966, 3.519475, -0.2156188, 0.0362222, -0.4945365, -0.4535363, -0.305519, 0.254968, 0.294053, 0.3474281, 0.04880619, -0.8833368, -0.8575298
 85202378, -0.2434133, -0.003929808, -0.9224702, -0.9391282, -0.20903, 0.3659327, 3.251246, 3.50793, -0.1735591, 0.04674041, -0.4635093, -0.4702863, -0.3057791, 0.2598734, 0.3487381, 0.3966705, 0.06679495, -0.8674191, -0.8584974
 85202408, -0.1681888, -0.002037132, -0.9300575, -0.9414124, -0.1840737, 0.3535412, 3.271318, 3.503259, -0.1304432, 0.06367652, -0.450949, -0.4493088, -0.3098793, 0.2665516, 0.3719396, 0.4472705, 0.07425411, -0.8721289, -0.8810551
 85202446, -0.07876556, 0.04582587, -0.933894, -0.9414443, -0.1796486, 0.3442546, 3.276652, 3.51825, -0.09829535, 0.088507, -0.4344739, -0.439817, -0.3116727, 0.2337773, 0.3922952, 0.4976485, 0.08542015, -0.8698212, -0.8688033
 85202477, -0.02579544, 0.08342983, -0.9404082, -0.9347271, -0.1737855, 0.3442897, 3.278874, 3.509201, -0.05074035, 0.1048093, -0.4166598, -0.4162564, -0.3076292, 0.233674, 0.412878, 0.4983511, 0.09747425, -0.8752002, -0.8649159
 85202508, 0.03763457, 0.1824336, -0.9289114, -0.9300888, -0.148376, 0.3439665, 3.27902, 3.506304, -0.00877741, 0.1500717, -0.4146302, -0.415556, -0.2939032, 0.2607247, 0.4278793, 0.4634523, 0.1053634, -0.8578062, -0.8786541
 85202545, 0.08499611, 0.2082925, -0.9304259, -0.9510322, -0.1378812, 0.3420113, 3.266075, 3.484272, 0.004642439, 0.1904925, -0.4144596, -0.4157133, -0.2706533, 0.2602043, 0.4148278, 0.4211695, 0.1183847, -0.8552544, -0.8857976
 85202576, 0.1037288, 0.3033844, -0.9117818, -0.9498591, -0.1256382, 0.3306412, 3.262326, 3.535176, 0.02421359, 0.2252574, -0.4281808, -0.4307755, -0.2420011, 0.2656006, 0.3893041, 0.4166502, 0.1346542, -0.8587198, -0.8988326
 85202608, 0.1121027, 0.3546647, -0.9686956, -0.9443011, -0.1284596, 0.3208212, 3.289811, 3.539784, 0.07359887, 0.2511923, -0.4423284, -0.4426458, -0.2131604, 0.2720299, 0.3868645, 0.4007416, 0.158296, -0.8923877, -0.8721745
 85202645, 0.1531343, 0.3782952, -0.9372557, -0.9079612, -0.1294456, 0.3234414, 3.295386, 3.533329, 0.123427, 0.2959101, -0.49292, -0.4844395, -0.1747244, 0.2793294, 0.3296963, 0.2905888, 0.1577837, -0.8861625, -0.856868
 85202682, 0.1302457, 0.3990566, -0.967364, -0.91106, -0.110024, 0.3251422, 3.300164, 3.563716, 0.1560705, 0.3134051, -0.5159684, -0.504355, -0.1552817, 0.2787091, 0.2762921, 0.2177581, 0.1730433, -0.8845819, -0.8594888
 85202713, 0.1453505, 0.3988347, -0.976642, -0.9120273, -0.1129147, 0.332339, 3.390554, 3.57479, 0.1641396, 0.3155408, -0.528503, -0.5038489, -0.1457428, 0.2754292, 0.2062254, 0.193025, 0.1722811, -0.8969296, -0.8616138
