TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
64267604, 0.1083358, 0.08967687, -0.583962, -0.1841899, 0.006564446, 0.3766809, 2.824587, 3.549975, 0.0760141, 0.06130676, -0.1453343, 0.1229539, -0.009767123, 0.3080137, 0.4722882, 0.4930161, 0.1678889, -0.5299103, -0.1301381
 64267633, 0.1106941, 0.1643698, -0.5819182, 0.003656375, 0.02195808, 0.3887715, 2.833062, 3.558661, 0.0767704, 0.192159, -0.1445365, 0.2298949, 0.005626499, 0.3199903, 0.4622583, 0.4944567, 0.1706701, -0.5298529, -0.02320024
 64267666, 0.1111307, 0.18176, -0.5681061, -0.1957981, -0.02749925, 0.3913027, 2.700885, 3.560873, 0.07860418, 0.2008263, -0.1516255, 0.1276635, -0.04125038, 0.3272527, 0.5367274, 0.4960504, 0.1746085, -0.5162166, -0.1254349
 64267698, 0.1093189, 0.2518729, -0.567609, -0.2949368, 0.01021935, 0.3943188, 2.635199, 3.56322, 0.08007337, 0.2065255, -0.154903, 0.06265525, -0.0440288, 0.3309901, 0.4998906, 0.4938214, 0.1806951, -0.5166206, -0.2439484
 64267731, 0.1052158, 0.2462575, -0.5658352, -0.3617893, 0.02079517, 0.4138093, 2.67198, 3.503801, 0.08101969, 0.208424, -0.1685571, -0.02863163, -0.05010777, 0.3428556, 0.4884411, 0.4473699, 0.1838551, -0.5159233, -0.3072286
 64267766, 0.1020227, 0.2953071, -0.5642872, -0.4702789, -0.02919229, 0.4188834, 2.771801, 3.481595, 0.08104333, 0.2212074, -0.1685603, -0.08040852, -0.04767724, 0.3470649, 0.4620763, 0.4370148, 0.1874946, -0.515481, -0.4214727
 64267799, 0.1001996, 0.3145392, -0.578329, -0.5793686, -0.02901517, 0.3997275, 2.801361, 3.205568, 0.08256906, 0.2350554, -0.169522, -0.1380834, -0.04215811, 0.3698648, 0.4663262, 0.4344214, 0.1961884, -0.5302148, -0.5053363
 64267831, 0.09530578, 0.3343194, -0.5741503, -0.6018783, -0.0305504, 0.4055538, 2.854372, 3.191384, 0.08293946, 0.2491008, -0.169827, -0.1674028, -0.02278419, 0.3787308, 0.4495438, 0.4190342, 0.1969393, -0.5267917, -0.5545197
 64267867, 0.09352839, 0.3369713, -0.5691828, -0.6557238, -0.02977036, 0.4153824, 2.869086, 3.118955, 0.08486774, 0.2549151, -0.1704056, -0.1828225, -0.02265865, 0.4116755, 0.447389, 0.4045603, 0.2019737, -0.5225282, -0.5912083
 64267903, 0.08799358, 0.3322977, -0.5739927, -0.621673, -0.03182801, 0.4215177, 2.872794, 3.089385, 0.09231363, 0.2743431, -0.1742982, -0.1939656, -0.01787549, 0.4201403, 0.4373118, 0.3936867, 0.208624, -0.5282995, -0.5759798
 64267932, 0.0893323, 0.3380648, -0.5613649, -0.6121761, -0.03487679, 0.4308841, 2.882836, 3.030484, 0.09617231, 0.290293, -0.1768672, -0.2025942, -0.01256268, 0.424675, 0.4248464, 0.3889913, 0.2196161, -0.5163262, -0.5671373
 64267967, 0.08312201, 0.3274462, -0.5591493, -0.6369045, -0.03718063, 0.4429443, 2.899656, 2.999283, 0.104888, 0.3108068, -0.1835447, -0.2096896, -0.00624081, 0.441003, 0.420081, 0.3754243, 0.227215, -0.514584, -0.5647747
 64267999, 0.08689189, 0.3359578, -0.5766531, -0.6015063, -0.03663359, 0.4530704, 2.923665, 2.973695, 0.1197824, 0.32706, -0.2061203, -0.2091129, 0.0005833367, 0.4495047, 0.4186547, 0.3785998, 0.2338448, -0.5325034, -0.5573566
