TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
64367546, 0.006556489, 0.369964, -0.5808489, -0.5836235, -0.2888024, 0.6991686, 3.139449, 3.047834, 0.04250132, 0.3574166, -0.1409331, -0.1435923, -0.1287399, 0.5426401, 0.6199735, 0.6144006, 0.2195662, -0.4998997, -0.5392543
 64367583, 0.04772919, 0.3344933, -0.6104627, -0.6088331, -0.2209788, 0.6122891, 3.147207, 3.054846, 0.06515465, 0.3410847, -0.151205, -0.1532946, -0.09544092, 0.5026743, 0.5630635, 0.5385251, 0.2193373, -0.5399044, -0.5373546
 64367611, 0.0608427, 0.3373504, -0.5653288, -0.5736912, -0.1605831, 0.5322145, 3.172867, 3.062999, 0.0830837, 0.3290854, -0.1548654, -0.1622393, -0.05505769, 0.4575789, 0.4859585, 0.485719, 0.2120871, -0.4925497, -0.5289885
 64367646, 0.07371373, 0.3190363, -0.5469931, -0.5651048, -0.07168901, 0.4439407, 3.214055, 3.130054, 0.09688406, 0.3200327, -0.175398, -0.1729001, -0.007258121, 0.4216639, 0.4450098, 0.432879, 0.210295, -0.5023252, -0.5204369
 64367679, 0.0766843, 0.3013466, -0.5466099, -0.5262365, -0.02406623, 0.4211359, 3.247634, 3.187287, 0.1045275, 0.3123626, -0.1905838, -0.1735803, 0.01104581, 0.3955171, 0.3851843, 0.4037035, 0.2130536, -0.5012925, -0.4809191
 64367714, 0.07763294, 0.2986915, -0.5431402, -0.5340656, -0.01643219, 0.4509013, 3.265385, 3.195735, 0.1046376, 0.2903613, -0.1927024, -0.1971337, 0.02195988, 0.4164798, 0.3750335, 0.36075, 0.2101177, -0.4976889, -0.4886143
 64367748, 0.07887197, 0.3009016, -0.5452365, -0.5361323, -0.05767219, 0.5689508, 3.319166, 3.184414, 0.1033982, 0.29107, -0.1993096, -0.1960265, 0.001087371, 0.4526072, 0.3874834, 0.3735264, 0.21038, -0.4996597, -0.4905556
 64367781, 0.06982414, 0.2959406, -0.5440243, -0.6173615, -0.1210337, 0.637825, 3.330697, 3.163464, 0.09357513, 0.2937851, -0.1885571, -0.1995332, -0.02783482, 0.5055684, 0.4340052, 0.4190499, 0.2145124, -0.4984772, -0.5449313
 64367813, 0.03879325, 0.3151017, -0.5405852, -0.5676638, -0.2233856, 0.6606746, 3.329621, 3.200593, 0.07594855, 0.3056204, -0.1559126, -0.1841494, -0.06745635, 0.5118524, 0.4811766, 0.5139543, 0.2093632, -0.495591, -0.5226696
 64367849, 0.03274239, 0.3224054, -0.5938953, -0.5818673, -0.2869789, 0.7143399, 3.31221, 3.153772, 0.0638069, 0.3153554, -0.1562346, -0.158729, -0.09864552, 0.5467537, 0.5449248, 0.5802513, 0.2061342, -0.5114461, -0.5371178
 64367876, -0.009501855, 0.331858, -0.5437296, -0.5967663, -0.3852203, 0.7541885, 3.293162, 3.162473, 0.04658527, 0.3232759, -0.1396005, -0.1435463, -0.1465158, 0.5676142, 0.6080438, 0.6495742, 0.215846, -0.4993886, -0.5051836
 64367905, -0.04689421, 0.3673061, -0.5600302, -0.5922315, -0.420325, 0.7842931, 3.273058, 3.134072, 0.03717504, 0.3313553, -0.1371657, -0.1180961, -0.1757703, 0.5954254, 0.6727558, 0.6970845, 0.214278, -0.5157331, -0.5042127
 64367945, -0.07764195, 0.3921644, -0.6031598, -0.5938534, -0.4340534, 0.808253, 3.229079, 3.093913, 0.02508532, 0.3360328, -0.1323599, -0.1222229, -0.1910447, 0.6306066, 0.7196134, 0.7311962, 0.2143046, -0.5086098, -0.5208278
 64367983, -0.09468789, 0.397561, -0.5938076, -0.5704206, -0.4173916, 0.7580366, 3.193549, 3.078235, 0.01262165, 0.3403732, -0.1255362, -0.1260801, -0.2037012, 0.6212025, 0.7670668, 0.7556779, 0.213956, -0.4998094, -0.526228
 64368010, -0.1057399, 0.4061196, -0.5376475, -0.5704331, -0.3426501, 0.7013158, 3.190417, 3.023407, 0.003241241, 0.3412392, -0.1279596, -0.1376418, -0.2058739, 0.6507004, 0.7901127, 0.8179033, 0.2141021, -0.4935519, -0.5263375
 64368040, -0.1161321, 0.4063486, -0.5305459, -0.5687159, -0.2776572, 0.5940263, 3.170084, 3.042394, -0.003492275, 0.3252905, -0.1366079, -0.1821456, -0.1944619, 0.6290613, 0.8325127, 0.8463051, 0.2055502, -0.4865865, -0.5247565
 64368074, -0.1175677, 0.4064386, -0.5308405, -0.5710633, -0.1579569, 0.4876683, 3.191886, 3.07642, -0.005153973, 0.3223121, -0.1563728, -0.1768346, -0.1766229, 0.5883072, 0.8553929, 0.8735986, 0.2119121, -0.48688, -0.5271028
 64368113, -0.1197054, 0.3993312, -0.5318007, -0.5722699, -0.03129327, 0.4242041, 3.204306, 3.085198, -0.00117932, 0.3137623, -0.1657541, -0.1754711, -0.1501788, 0.542627, 0.8628484, 0.8619386, 0.2163419, -0.4875375, -0.5280067
 64368139, -0.1152554, 0.400956, -0.5306838, -0.5752823, -0.03985374, 0.4171003, 3.204625, 3.079079, 0.0005502627, 0.3098416, -0.1671626, -0.1832789, -0.1442063, 0.5384129, 0.8629701, 0.8611679, 0.2166624, -0.4863976, -0.5309961
 64368170, -0.1147643, 0.405068, -0.5303379, -0.5814192, -0.07022527, 0.4049261, 3.17667, 3.042718, 0.0009209823, 0.3117956, -0.1674119, -0.1788909, -0.1428288, 0.5382715, 0.8650274, 0.8611947, 0.2161758, -0.4860592, -0.5371405
 64368207, -0.1164684, 0.4066333, -0.5296401, -0.5769452, -0.1385266, 0.5010615, 3.142938, 3.0046, 0.0009247101, 0.3217026, -0.1620464, -0.1779941, -0.1745519, 0.5697676, 0.900388, 0.8746069, 0.2081132, -0.4856375, -0.5329425
 64368237, -0.1185749, 0.4050709, -0.5288627, -0.5654861, -0.2492858, 0.5989194, 3.119552, 2.953841, 0.001962374, 0.3360506, -0.1501085, -0.1666693, -0.1901161, 0.6011831, 0.8819659, 0.8474204, 0.2018559, -0.4853316, -0.521955
 64368269, -0.1112029, 0.4248528, -0.5239292, -0.600245, -0.3195922, 0.710076, 3.145597, 2.921944, 0.00353769, 0.3407847, -0.142477, -0.1529753, -0.2060679, 0.6282611, 0.8354123, 0.7910116, 0.1989354, -0.4803606, -0.5296485
 64368305, -0.08617144, 0.3785534, -0.5492685, -0.577804, -0.3722348, 0.7534414, 3.120968, 2.936723, 0.01952966, 0.3406597, -0.1241691, -0.1443683, -0.2079091, 0.6255966, 0.7798759, 0.7341939, 0.1865628, -0.5057089, -0.5342445
 64368336, -0.06947901, 0.3722515, -0.5956157, -0.570698, -0.3648246, 0.7113883, 3.099215, 2.998571, 0.02651157, 0.3402693, -0.1398107, -0.1424424, -0.1832825, 0.5654945, 0.7065478, 0.6752915, 0.1865839, -0.5176172, -0.5271301
 64368368, -0.002569815, 0.3366722, -0.5974936, -0.5625333, -0.2905928, 0.6338434, 3.113205, 3.015693, 0.04060503, 0.3349026, -0.1437761, -0.1354479, -0.1315073, 0.5168439, 0.6220508, 0.6184275, 0.1867383, -0.5147113, -0.5189819
