TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
900878, -0.04831089, 0.1911708, -0.8779621, -0.8843435, -0.02713835, 0.3181499, 3.440415, 3.416039, 0.0103694, 0.1654336, -0.4766696, -0.4759351, -0.1845009, 0.3508036, 0.1616206, 0.1313401, 0.1323467, -0.8087462, -0.8056455
 900913, -0.04185826, 0.1928014, -0.8794342, -0.8908483, -0.02183019, 0.3324132, 3.505706, 3.454042, 0.005508594, 0.1699511, -0.4459911, -0.449952, -0.1911575, 0.35493, 0.2419896, 0.2080499, 0.12649, -0.8105495, -0.8130933
 900943, -0.04451396, 0.1990062, -0.8741326, -0.8843585, -0.03369556, 0.3022572, 3.496647, 3.445888, -0.0161126, 0.1843556, -0.4175527, -0.4190335, -0.1900018, 0.3153064, 0.3586266, 0.3103326, 0.116567, -0.791702, -0.8114911
 900974, -0.05299341, 0.2281234, -0.8569562, -0.8535532, -0.03030062, 0.3112474, 3.542367, 3.520096, -0.02319742, 0.1958973, -0.3525549, -0.3947935, -0.1858179, 0.4124464, 0.4240853, 0.4476681, 0.1177693, -0.7831956, -0.8038176
 901013, -0.06349929, 0.2459398, -0.7899672, -0.7909997, -0.02787305, 0.371564, 3.591123, 3.565462, -0.04341705, 0.2084104, -0.303203, -0.3088544, -0.1817545, 0.4250948, 0.4879249, 0.5284091, 0.1026819, -0.7089223, -0.7075258
 901048, -0.09581363, 0.2482883, -0.7124751, -0.6889813, -0.04572378, 0.3607683, 3.550819, 3.572679, -0.03933474, 0.2218329, -0.2508033, -0.2208545, -0.1804954, 0.4003519, 0.5166732, 0.619708, 0.1013514, -0.642801, -0.6001064
 901080, -0.09986968, 0.2368872, -0.5563616, -0.5190685, -0.02340415, 0.2814003, 3.524893, 3.579978, -0.01960648, 0.2194932, -0.09308854, -0.0943695, -0.1185416, 0.3098864, 0.4971953, 0.5344979, 0.1005943, -0.4688098, -0.4351726
 901133, -0.07783431, 0.2403766, -0.4010902, -0.3370674, -0.03480785, 0.27457, 3.541001, 3.629457, -0.00137995, 0.2229876, -0.03605112, -0.03491491, -0.1128739, 0.3103704, 0.4741504, 0.5342679, 0.1020555, -0.3497309, -0.2603228
 901198, -0.05956511, 0.2246857, -0.2428616, -0.1059118, -0.02897522, 0.2548788, 3.561833, 3.651688, 0.02304423, 0.2659149, 0.03377956, 0.05775917, -0.1039503, 0.2919245, 0.4732668, 0.4858938, 0.10016, -0.1892783, -0.02955419
 901264, -0.05312743, 0.2021208, -0.3295659, -0.248581, -0.03350865, 0.2631553, 3.540838, 3.657239, -0.006892359, 0.208571, 0.006840289, -0.02888489, -0.1088629, 0.3062384, 0.4732341, 0.510432, 0.09476916, -0.2759584, -0.2878749
