TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
82965241, -0.1719276, 0.07390351, -0.8123192, -0.8598683, -0.478413, 0.03900789, 2.799843, 2.805067, -0.1825507, 0.003537982, -0.4548105, -0.4612372, -0.2993053, 0.0477117, 0.09200428, 0.1188698, -0.09458103, -0.7718451, -0.7890972
 82965273, -0.1710123, 0.06636716, -0.8122804, -0.8550431, -0.4493564, 0.04890739, 2.793031, 2.813599, -0.1976156, -0.002163969, -0.4179108, -0.4451951, -0.323849, 0.05723933, 0.168402, 0.1702225, -0.08748104, -0.7712979, -0.7892392
 82965305, -0.1753767, 0.03716692, -0.8110429, -0.8432463, -0.4136767, 0.04739716, 2.757694, 2.810472, -0.2050431, -0.01968981, -0.4117906, -0.4339433, -0.3265997, 0.05531227, 0.1718602, 0.181249, -0.08281134, -0.7702496, -0.7840062
 82965341, -0.2026846, -0.009389404, -0.7879562, -0.838523, -0.3801233, 0.06343003, 2.723931, 2.819864, -0.2229877, -0.03135138, -0.3949592, -0.4188559, -0.3277161, 0.07230202, 0.2252335, 0.2396892, -0.08307715, -0.7468916, -0.7770295
 82965373, -0.1852169, -0.07550442, -0.8356922, -0.8309673, -0.3515973, 0.06362373, 2.744987, 2.824309, -0.2343707, -0.05158867, -0.3950101, -0.4062699, -0.3220034, 0.07238336, 0.256491, 0.2599201, -0.07911558, -0.7615036, -0.7676636
 82965409, -0.2131347, -0.1048539, -0.8473375, -0.8257995, -0.2786079, 0.04315834, 2.661176, 2.787769, -0.248521, -0.06873976, -0.4057086, -0.3982537, -0.3658389, 0.05107346, 0.292476, 0.2634499, -0.07742199, -0.798209, -0.7555335
 82965442, -0.2954651, -0.1204758, -0.8490781, -0.8286976, -0.2295609, 0.04254599, 2.704767, 2.787632, -0.2666151, -0.08196668, -0.3985656, -0.4036615, -0.3650875, 0.05046111, 0.2928419, 0.2630171, -0.08144227, -0.7884953, -0.7637419
 82965474, -0.3677235, -0.1537475, -0.847857, -0.8343664, -0.2019204, 0.07437976, 2.729373, 2.79845, -0.2869881, -0.09396239, -0.3923584, -0.3967458, -0.3633451, 0.04447934, 0.2926222, 0.2584567, -0.08487715, -0.787864, -0.7609328
 82965509, -0.4176973, -0.1620827, -0.830523, -0.8335568, -0.1068535, 0.08971234, 2.760519, 2.81505, -0.3093502, -0.1015508, -0.391092, -0.398351, -0.3466187, 0.03959902, 0.2631724, 0.241194, -0.08993641, -0.7642904, -0.7654464
 82965541, -0.4342504, -0.1698308, -0.8057498, -0.8302385, -0.08760238, 0.1244752, 2.771943, 2.829243, -0.3258492, -0.104092, -0.4187905, -0.3997824, -0.3265767, 0.04800039, 0.228283, 0.2114578, -0.1040667, -0.7659016, -0.763078
 82965573, -0.4715993, -0.1325167, -0.802826, -0.7979706, -0.06395246, 0.1405257, 2.797265, 2.870833, -0.3334923, -0.1060277, -0.41832, -0.411372, -0.3189644, 0.04549187, 0.1636377, 0.1776394, -0.1029881, -0.7634352, -0.7585798
 82965610, -0.4942697, -0.1328, -0.7995939, -0.7896592, -0.05102207, 0.1834441, 2.805129, 2.883535, -0.3370215, -0.102578, -0.4210746, -0.4212911, -0.306034, 0.06746379, 0.1134391, 0.1412371, -0.1090421, -0.760419, -0.7504843
 82965641, -0.5027673, -0.1303797, -0.7941551, -0.7857347, -0.0528665, 0.1921527, 2.817718, 2.921242, -0.3433275, -0.1051852, -0.4300646, -0.4254207, -0.3094788, 0.06392043, 0.07180914, 0.1271206, -0.1079745, -0.75473, -0.7463096
 82965673, -0.5057763, -0.12835, -0.799026, -0.7840407, -0.05644274, 0.2023973, 2.813007, 2.930082, -0.351256, -0.1018911, -0.4403217, -0.4297266, -0.3054828, 0.07208265, 0.05881978, 0.1117606, -0.1175839, -0.7594026, -0.7444174
 82965709, -0.5026084, -0.128271, -0.810603, -0.7838563, -0.06034229, 0.2134228, 2.804561, 2.940081, -0.3499338, -0.09952763, -0.4404594, -0.429578, -0.3071851, 0.07804345, 0.07799947, 0.1157869, -0.1152318, -0.770991, -0.7442443
 82965741, -0.4568897, -0.1291885, -0.8106, -0.7794858, -0.09122141, 0.217882, 2.78292, 2.94414, -0.3439388, -0.09817471, -0.4386332, -0.4277174, -0.3099599, 0.09178524, 0.1081531, 0.1526032, -0.1094295, -0.7711288, -0.7400146
 82965773, -0.4835253, -0.1368328, -0.836705, -0.781864, -0.1517976, 0.2133365, 2.770525, 2.93447, -0.3334097, -0.1005008, -0.4384975, -0.4213358, -0.3142432, 0.09794201, 0.1570074, 0.1879788, -0.1136029, -0.777447, -0.742576
 82965809, -0.4212601, -0.1373889, -0.8340266, -0.7910349, -0.2006383, 0.202568, 2.739151, 2.925949, -0.3099388, -0.1013015, -0.4549617, -0.4261805, -0.3064342, 0.1071959, 0.1694222, 0.2328167, -0.1158928, -0.7772819, -0.7518699
 82965841, -0.3725622, -0.1572741, -0.8419297, -0.8247219, -0.2246917, 0.1915981, 2.715345, 2.908399, -0.2836772, -0.09783953, -0.4463672, -0.4255111, -0.3056496, 0.1094698, 0.1799343, 0.2596343, -0.1163202, -0.8038641, -0.785663
 82965873, -0.2752072, -0.1659683, -0.8553987, -0.8416729, -0.2701687, 0.1870446, 2.707529, 2.851563, -0.233964, -0.09387578, -0.4263856, -0.4261181, -0.3058915, 0.1157718, 0.2104927, 0.2805182, -0.1094846, -0.7985416, -0.7792661
 82965909, -0.2002619, -0.1067956, -0.8486278, -0.8488882, -0.3034293, 0.1844832, 2.752309, 2.844744, -0.2136118, -0.07777088, -0.4190292, -0.4196849, -0.2789959, 0.1195676, 0.258364, 0.2991948, -0.1049922, -0.7940797, -0.7860235
 82965941, -0.1445222, -0.03454828, -0.8354356, -0.8401439, -0.3317574, 0.1521386, 2.768959, 2.817265, -0.1659108, -0.05378417, -0.4146053, -0.4173226, -0.2593825, 0.116733, 0.2456714, 0.2841952, -0.09660529, -0.7596709, -0.7764742
 82965973, -0.1161692, 0.002173936, -0.8412274, -0.8480679, -0.3598943, 0.1036182, 2.785825, 2.83662, -0.1639275, -0.02760918, -0.4126503, -0.4168651, -0.2568294, 0.1775838, 0.2444322, 0.2678857, -0.09272224, -0.7694488, -0.785444
 82966013, -0.09694798, 0.08275777, -0.8339007, -0.8539263, -0.3784386, 0.06864776, 2.820022, 2.81895, -0.1461579, 0.008567115, -0.4112216, -0.4228602, -0.2691438, 0.1392465, 0.2298413, 0.2335252, -0.07779105, -0.7683755, -0.8058687
 82966050, -0.108405, 0.1283859, -0.8215959, -0.8598834, -0.4040329, 0.0350201, 2.850585, 2.801656, -0.1245182, 0.03132033, -0.428558, -0.4434525, -0.2758498, 0.1180103, 0.2205468, 0.1674606, -0.070559, -0.7824972, -0.7889526
 82966077, -0.1072691, 0.1114188, -0.8239921, -0.8327751, -0.423515, 0.04851108, 2.879861, 2.826003, -0.1066034, 0.04051654, -0.4414827, -0.4453931, -0.285154, 0.1325008, 0.1774195, 0.1600026, -0.05603173, -0.7851245, -0.7939076
 82966113, -0.1008831, 0.1305808, -0.8265751, -0.8271838, -0.4558524, 0.04936357, 2.902174, 2.833143, -0.0965521, 0.05518273, -0.4443045, -0.4476917, -0.2971771, 0.1341246, 0.1530109, 0.139199, -0.04633354, -0.7877715, -0.7883802
 82966144, -0.09275529, 0.1332194, -0.8436288, -0.8254134, -0.4568657, 0.04715737, 2.902977, 2.825253, -0.08959389, 0.05998638, -0.4489844, -0.4463087, -0.2982619, 0.1314281, 0.1381997, 0.1229569, -0.04155012, -0.8043559, -0.7861405
 82966175, -0.09242256, 0.1310175, -0.839352, -0.8297706, -0.4474904, 0.04842452, 2.907519, 2.824938, -0.08772812, 0.06853457, -0.4494009, -0.4607466, -0.2862355, 0.1327238, 0.1264574, 0.1056538, -0.04085374, -0.7996101, -0.7900287
 82966211, -0.08943082, 0.129454, -0.8370877, -0.8614942, -0.4254034, 0.06025606, 2.8839, 2.829513, -0.08673187, 0.06858731, -0.4541825, -0.460364, -0.2823462, 0.1446626, 0.1283118, 0.1292003, -0.03526805, -0.7971828, -0.7931249
 82966243, -0.08740184, 0.1261857, -0.8347864, -0.8577369, -0.4020379, 0.06495039, 2.843707, 2.829611, -0.09795089, 0.06591824, -0.4432695, -0.4575461, -0.2762507, 0.1492599, 0.1682081, 0.1442318, -0.02600176, -0.794417, -0.7889569
 82966274, -0.08732111, 0.09263079, -0.8248205, -0.8450336, -0.3612114, 0.07045893, 2.825509, 2.834741, -0.1047326, 0.05543897, -0.4347112, -0.4380236, -0.231813, 0.1547689, 0.1977009, 0.1697649, -0.03153097, -0.7842568, -0.7906202
 82966310, -0.07874478, 0.04139752, -0.8355645, -0.8361712, -0.3504248, 0.07809312, 2.764612, 2.830418, -0.117098, 0.04040944, -0.40809, -0.4185967, -0.2183392, 0.1624029, 0.2247863, 0.2364659, -0.0255849, -0.7735476, -0.7752645
 82966342, -0.10828, -0.01428164, -0.8415283, -0.8368045, -0.2880458, 0.07784223, 2.802732, 2.833255, -0.1291281, 0.01581327, -0.4153303, -0.4152121, -0.2298999, 0.1621519, 0.2311376, 0.2560802, -0.02282178, -0.7763917, -0.7758468
 82966375, -0.1325253, -0.02358891, -0.8424669, -0.834778, -0.267913, 0.07291141, 2.726541, 2.827958, -0.1501622, 0.008311742, -0.412626, -0.406096, -0.255179, 0.1572206, 0.2743174, 0.2580505, -0.02306735, -0.7890685, -0.7669175
 82966410, -0.2339504, -0.04667958, -0.845356, -0.8371648, -0.2192921, 0.07513805, 2.732838, 2.837472, -0.1735228, 0.007614523, -0.4045331, -0.4019631, -0.263631, 0.1594468, 0.2813966, 0.2609462, -0.02673819, -0.8048187, -0.7656832
 82966442, -0.2975622, -0.04699108, -0.8521886, -0.8423687, -0.18915, 0.1340999, 2.716849, 2.765864, -0.1934013, 0.006225645, -0.4017184, -0.3993061, -0.2609207, 0.150621, 0.278326, 0.2435686, -0.02897774, -0.7904373, -0.7687751
 82966474, -0.3598748, -0.03094761, -0.8432953, -0.8064851, -0.1525399, 0.1875036, 2.741309, 2.805073, -0.2172149, 0.007419608, -0.4032816, -0.3892138, -0.2551492, 0.1394064, 0.2621915, 0.2517828, -0.02784035, -0.7867014, -0.7660906
 82966512, -0.4129436, -0.02513363, -0.8281167, -0.8081973, -0.1176872, 0.2051277, 2.765677, 2.831176, -0.2418143, 0.009135955, -0.4292497, -0.3979382, -0.2401063, 0.1498962, 0.2095902, 0.2382115, -0.02533868, -0.7669843, -0.7681305
 82966544, -0.3967127, -0.02160262, -0.8017952, -0.8052073, -0.1141753, 0.2215906, 2.784463, 2.873204, -0.2526245, 0.01298466, -0.4431194, -0.4094185, -0.2383391, 0.162952, 0.1732418, 0.1898095, -0.02296516, -0.7618099, -0.765222
 82966577, -0.416465, -0.01904778, -0.7896464, -0.8014793, -0.09961038, 0.2336521, 2.784367, 2.885063, -0.2568794, 0.01385556, -0.4340266, -0.4244222, -0.2217943, 0.1736818, 0.1312117, 0.1618823, -0.02360127, -0.7497052, -0.761538
 82966610, -0.4181581, -0.01628643, -0.789488, -0.7966543, -0.08360191, 0.2652122, 2.782337, 2.90226, -0.2597755, 0.01127879, -0.4377476, -0.4275894, -0.2072169, 0.1809869, 0.09772644, 0.1478605, -0.02301663, -0.7493053, -0.7564716
 82966642, -0.4190673, -0.01299657, -0.7912799, -0.7908947, -0.1343711, 0.3028927, 2.789614, 2.914501, -0.2620782, 0.009424489, -0.4431892, -0.4317713, -0.2575428, 0.1969828, 0.08498222, 0.1232165, -0.01445342, -0.7511574, -0.7507722
 82966678, -0.4107611, -0.01294047, -0.789268, -0.7900246, -0.1321005, 0.3125908, 2.788063, 2.932297, -0.2347157, 0.01047948, -0.4124386, -0.4300844, -0.2552718, 0.2039672, 0.08636719, 0.129207, -0.01440381, -0.7491837, -0.7499403
 82966709, -0.451062, -0.01579211, -0.8407773, -0.7906229, -0.1610279, 0.3230721, 2.735658, 2.939026, -0.2338947, 0.01724255, -0.4219525, -0.4275086, -0.2189306, 0.2226593, 0.1295274, 0.1775261, -0.01883264, -0.7754635, -0.7508078
 82966741, -0.3923992, -0.02055764, -0.8289312, -0.7917024, -0.1741998, 0.3302398, 2.731598, 2.955647, -0.2278688, 0.01943729, -0.4303474, -0.4168162, -0.2217644, 0.2301517, 0.1454042, 0.2238421, -0.02018342, -0.7756495, -0.7517983
 82966777, -0.3247173, -0.02160073, -0.8300979, -0.7926162, -0.1894331, 0.3312268, 2.750196, 2.962094, -0.2069216, 0.02120911, -0.4474281, -0.4047894, -0.2239914, 0.2356617, 0.2186627, 0.2628987, -0.01832642, -0.7925254, -0.7531204
 82966809, -0.2424311, -0.02305141, -0.829213, -0.8108829, -0.216554, 0.3275215, 2.749702, 2.927597, -0.1775405, 0.02118395, -0.4193769, -0.3994526, -0.2175238, 0.2518267, 0.232152, 0.3043152, -0.01959976, -0.7775371, -0.7717606
 82966841, -0.1528507, -0.03197912, -0.8286518, -0.8480828, -0.2313591, 0.2927055, 2.765793, 2.931823, -0.1428868, 0.02866726, -0.4121111, -0.4187865, -0.2169524, 0.2469187, 0.2401279, 0.3176455, -0.01841217, -0.7677412, -0.7824786
 82966878, -0.1016521, 0.03079207, -0.826569, -0.8442959, -0.243089, 0.2872685, 2.781991, 2.926017, -0.1253178, 0.03488571, -0.4068973, -0.4140013, -0.2140171, 0.2449069, 0.2566088, 0.3177094, -0.01429674, -0.7705615, -0.7851479
 82966909, 0.0007352741, 0.0698178, -0.8460526, -0.852037, -0.2469766, 0.2723894, 2.768325, 2.903833, -0.07505275, 0.05422384, -0.406408, -0.4133956, -0.2143297, 0.2311646, 0.2851837, 0.3136397, -0.00759805, -0.7983471, -0.7985122
