TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
78700139, -0.09769026, 0.1400224, -0.8851662, -0.924396, -0.5241621, 0.6148351, 2.276336, 2.338979, -0.09354237, 0.119336, -0.47445, -0.4748316, -0.3683475, 0.3939441, 0.5456666, 0.5486845, 0.01099497, -0.8451854, -0.8557692
 78700180, -0.1476555, 0.1926088, -0.9041606, -0.9087397, -0.5210909, 0.5662848, 2.289995, 2.351785, -0.1001491, 0.1335177, -0.4632, -0.4629171, -0.3467762, 0.3633788, 0.5893579, 0.5928581, 0.01121982, -0.8436478, -0.8504966
 78700244, -0.1588513, 0.2478346, -0.8747443, -0.9041865, -0.4330298, 0.4651191, 2.332806, 2.374507, -0.1149215, 0.1501386, -0.4552965, -0.4557386, -0.3065187, 0.3269189, 0.6314441, 0.6310501, 0.0108643, -0.8346415, -0.839249
 78700274, -0.1629038, 0.2098552, -0.8786123, -0.8816606, -0.4189038, 0.423953, 2.339942, 2.386959, -0.1229037, 0.1579149, -0.4488387, -0.45523, -0.2990116, 0.3100546, 0.6356492, 0.643793, 0.01081782, -0.8384042, -0.8414526
 78700305, -0.1706837, 0.2204436, -0.8828043, -0.8875722, -0.3908237, 0.3806131, 2.358769, 2.401683, -0.1304377, 0.1624025, -0.4502303, -0.462698, -0.2755399, 0.2914665, 0.6247316, 0.6479969, 0.01393087, -0.8422416, -0.8470095
 78700338, -0.1736465, 0.2255913, -0.8791404, -0.8894351, -0.3589182, 0.3230456, 2.369137, 2.410524, -0.1324049, 0.1668527, -0.4532529, -0.4712974, -0.2639062, 0.2702383, 0.6055716, 0.5959967, 0.01313118, -0.8383117, -0.8486063
 78700368, -0.171657, 0.2277558, -0.8802996, -0.8905036, -0.3129273, 0.278191, 2.378382, 2.424518, -0.1325747, 0.1672255, -0.4641173, -0.4853342, -0.2281091, 0.2635178, 0.5673789, 0.5887579, 0.0119834, -0.8397376, -0.8499416
 78700398, -0.1567866, 0.2229702, -0.8781381, -0.8849925, -0.30689, 0.2630628, 2.378507, 2.418935, -0.1299642, 0.1661808, -0.4769022, -0.4920973, -0.2202158, 0.2464835, 0.544008, 0.5471832, 0.009950923, -0.8375638, -0.8444182
 78700429, -0.1443696, 0.2203456, -0.8664666, -0.8680713, -0.2941575, 0.269603, 2.378571, 2.419711, -0.1220706, 0.1661396, -0.4931296, -0.5058556, -0.2142616, 0.2482053, 0.5070468, 0.5345868, 0.007414814, -0.8257935, -0.8273982
 78700461, -0.1447949, 0.2187658, -0.8675325, -0.8678877, -0.3026951, 0.2920043, 2.376611, 2.415287, -0.119881, 0.1665782, -0.4986104, -0.511193, -0.224568, 0.2447955, 0.4991673, 0.5024303, 0.00620357, -0.826656, -0.8270112
 78700493, -0.1439418, 0.2192989, -0.8742705, -0.8697124, -0.3439365, 0.345535, 2.35723, 2.403169, -0.1152408, 0.1673798, -0.5060833, -0.5124063, -0.2731131, 0.2639255, 0.4754984, 0.5046988, 0.006019824, -0.833454, -0.8288958
 78700528, -0.1298167, 0.2195578, -0.8825559, -0.879364, -0.4105251, 0.4126169, 2.335603, 2.392743, -0.1129278, 0.1701419, -0.5044235, -0.5118026, -0.2977327, 0.3036434, 0.4783558, 0.5002012, 0.002247268, -0.8421493, -0.8389574
 78700561, -0.1328355, 0.2202868, -0.8797866, -0.8828582, -0.4596322, 0.4740027, 2.312104, 2.386787, -0.1106607, 0.1727894, -0.4881549, -0.4874668, -0.335516, 0.3385048, 0.4733546, 0.4996962, 0.002756746, -0.8397701, -0.8428417
 78700596, -0.1362668, 0.2192723, -0.877719, -0.8842826, -0.532627, 0.5483259, 2.279586, 2.391407, -0.1141945, 0.1735321, -0.4732302, -0.4735133, -0.348632, 0.3697258, 0.4668578, 0.4947188, -0.002851716, -0.8377128, -0.8442764
 78700630, -0.1877576, 0.2606334, -0.912917, -0.9111662, -0.5369312, 0.6075435, 2.281666, 2.393903, -0.1196062, 0.1718154, -0.4652526, -0.4686438, -0.3668017, 0.3938849, 0.4645592, 0.485606, 0.0005790727, -0.8457832, -0.8451728
 78700663, -0.1880007, 0.2539926, -0.9105501, -0.8971844, -0.5420842, 0.6322552, 2.281695, 2.402256, -0.1212813, 0.1667932, -0.4648198, -0.464102, -0.3730038, 0.4002484, 0.4493034, 0.4687663, 0.000254758, -0.8444253, -0.8418585
 78700697, -0.1510275, 0.2231001, -0.8836533, -0.8832594, -0.5410607, 0.6177803, 2.275797, 2.407791, -0.1191628, 0.1575751, -0.4632843, -0.4573468, -0.3747697, 0.4052138, 0.4163594, 0.4230022, -0.004726012, -0.8437194, -0.8378637
 78700730, -0.1403037, 0.1673829, -0.9099953, -0.8915744, -0.5309941, 0.6184545, 2.274356, 2.405156, -0.1138785, 0.1424505, -0.4596753, -0.4551831, -0.3737451, 0.3975791, 0.3766827, 0.3748604, -0.004333887, -0.8470672, -0.8438355
 78700761, -0.1169839, 0.1363492, -0.8861555, -0.8944899, -0.5244229, 0.5762755, 2.270888, 2.406958, -0.108957, 0.1306593, -0.4599189, -0.4560936, -0.376727, 0.3795932, 0.3072061, 0.3218853, -0.004222722, -0.8459929, -0.8438845
 78700797, -0.1254872, 0.07375503, -0.9090479, -0.9009035, -0.5061087, 0.5326381, 2.260908, 2.412386, -0.1021126, 0.1161022, -0.4646194, -0.4607199, -0.3451502, 0.3519825, 0.2422723, 0.264419, -0.005373402, -0.8412113, -0.8403018
