TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
78375733, -0.02110284, 0.2604415, -0.8335881, -0.7886285, -0.1374523, 0.4514343, 1.988579, 2.029416, -0.04478282, 0.2583688, -0.7534575, -0.6672208, -0.194069, 0.4849267, -0.2851261, -0.2293328, 0.1631025, -0.8607036, -0.8737603
 78375766, -0.08908393, 0.2638106, -0.8409048, -0.772816, -0.1076448, 0.4150726, 2.002992, 1.996621, 0.009858433, 0.2617379, -0.6363748, -0.6514083, -0.1729489, 0.4928848, -0.2376648, -0.2330832, 0.1576061, -0.831965, -0.8579478
 78375800, -0.03990991, 0.2428565, -0.9588753, -0.8297623, -0.07059982, 0.3348339, 1.969137, 1.925954, 0.0591135, 0.2442766, -0.7550955, -0.7241681, -0.1611741, 0.4732099, -0.2369665, -0.2774902, 0.1510901, -0.9507411, -0.9307076
 78375840, -0.05716953, 0.2429807, -0.9700857, -0.8253701, 0.008836508, 0.3011354, 1.811921, 1.831841, 0.04185249, 0.2343411, -0.7663061, -0.720057, -0.05690271, 0.3797939, -0.3638432, -0.3109892, 0.143808, -0.9619517, -0.8983786
 78375900, -0.07615787, 0.2415287, -0.8762537, -0.8105058, 0.03039362, 0.3152021, 1.735729, 1.781379, 0.06483134, 0.2316049, -0.6451508, -0.657404, -0.0631756, 0.3528116, -0.2528679, -0.2261658, 0.1332044, -0.8681198, -0.8830141
 78375937, -0.00216009, 0.236652, -1.009848, -0.8325081, 0.008867994, 0.2693913, 1.717368, 1.796682, 0.06021531, 0.2450046, -0.5893205, -0.6375969, -0.05832808, 0.3601554, -0.1712167, -0.0286037, 0.1314808, -0.953459, -0.9320034
 78375966, -0.006707273, 0.2263392, -1.030701, -1.029884, -0.03451191, 0.2891114, 1.754827, 1.814969, 0.06172587, 0.2363112, -0.5121718, -0.5264848, -0.0474287, 0.3659204, 0.0113215, 0.1014394, 0.1303859, -0.9774225, -0.9766053
 78375996, -0.008641092, 0.2500625, -0.9702017, -0.9698367, -0.04915407, 0.2960109, 1.753437, 1.853472, 0.05714363, 0.2383652, -0.5085777, -0.5045322, -0.06670378, 0.385712, 0.0995931, 0.2328185, 0.1181808, -0.9097297, -0.9081407
 78376034, 0.0008031894, 0.2837047, -0.8996494, -0.8429726, -0.01797556, 0.2944345, 1.759011, 1.873884, 0.03642076, 0.2411191, -0.4405569, -0.4436425, -0.07870588, 0.393131, 0.3666638, 0.3933293, 0.09456442, -0.844452, -0.794497
 78376072, -0.00246188, 0.295761, -0.8229069, -0.8391216, 0.008499391, 0.2809066, 1.840547, 1.897376, 0.02198083, 0.2592188, -0.4101479, -0.4296758, -0.1079342, 0.3991006, 0.4850335, 0.5136861, 0.1044473, -0.7753839, -0.7915986
 78376136, -0.01041589, 0.3036121, -0.8127677, -0.8328575, -0.2132467, 0.2736157, 1.773944, 1.963351, 0.003717947, 0.2713351, -0.3691541, -0.3625717, -0.1126879, 0.3919763, 0.6553738, 0.7004393, 0.1182955, -0.7668331, -0.7649831
 78376168, -0.00448909, 0.3132139, -0.7590547, -0.7733964, -0.1804712, 0.2554789, 1.837662, 1.992396, 0.006040197, 0.2675046, -0.3149024, -0.3149273, -0.09598407, 0.3738382, 0.7353117, 0.7569967, 0.1262913, -0.7142012, -0.708005
 78376196, 0.008078562, 0.314305, -0.7076034, -0.7522384, -0.0943251, 0.229599, 1.897703, 2.012192, 0.01138066, 0.261463, -0.262304, -0.2653224, -0.06266113, 0.3867678, 0.8289799, 0.7891628, 0.172675, -0.6636117, -0.6847864
 78376230, 0.0116059, 0.3191271, -0.7495943, -0.7217184, -0.2324088, 0.2076477, 1.795745, 2.023494, 0.01817866, 0.2496782, -0.1866158, -0.1890417, -0.1271464, 0.3634071, 0.8884802, 0.7997436, 0.1672021, -0.6726156, -0.6619495
 78376261, 0.01822773, 0.3073596, -0.6386385, -0.7131638, -0.2163455, 0.184317, 1.863458, 2.020377, 0.01708079, 0.2490953, -0.1937534, -0.1934341, -0.1114045, 0.3387421, 0.8910741, 0.8119791, 0.1498954, -0.594856, -0.6506061
 78376293, 0.0007447156, 0.2969278, -0.7258129, -0.7058189, -0.2398481, 0.1915657, 1.9118, 2.022041, 0.01598484, 0.2485868, -0.1981372, -0.1981434, -0.1152195, 0.3419216, 0.8676255, 0.8057436, 0.1502854, -0.6562687, -0.6415133
 78376328, -0.01999306, 0.2943616, -0.7280898, -0.7055485, -0.1925101, 0.2016491, 1.878951, 2.022151, 0.01178875, 0.2478385, -0.1993961, -0.1989508, -0.1031336, 0.342139, 0.9059203, 0.8042855, 0.1493628, -0.6494932, -0.6423707
 78376362, -0.05275727, 0.2909466, -0.7399282, -0.7271068, -0.1735878, 0.2360957, 1.862696, 2.017898, 0.005346242, 0.2451599, -0.1895433, -0.1858397, -0.09758551, 0.4225142, 0.9110615, 0.8555943, 0.1443269, -0.6688828, -0.6551496
 78376395, -0.06196343, 0.2858964, -0.7601642, -0.7509183, -0.02617873, 0.271152, 1.870731, 2.035536, 0.0001107417, 0.2392996, -0.1990587, -0.1921633, -0.04614053, 0.4408781, 0.899429, 0.8083119, 0.1401306, -0.6877782, -0.6849936
 78376431, -0.06209123, 0.2822757, -0.7645727, -0.7158062, -0.4193489, 0.3215156, 1.845393, 2.077702, -0.01255394, 0.2412377, -0.2661889, -0.2638143, -0.2647468, 0.4398581, 0.8084261, 0.7566355, 0.1084874, -0.6992054, -0.670464
 78376474, -0.06404223, 0.2799462, -0.7803903, -0.7891946, -0.09947018, 0.4688209, 1.93154, 1.997444, -0.02309596, 0.2413991, -0.3331952, -0.332642, -0.2135149, 0.448015, 0.6625504, 0.6771743, 0.1204038, -0.7150033, -0.7324402
 78376527, -0.04808396, 0.2747177, -0.795145, -0.8416789, -0.1409028, 0.5090655, 1.760757, 1.915148, -0.0116428, 0.2299164, -0.4133827, -0.4328848, -0.2451958, 0.4768183, 0.4571982, 0.5223793, 0.1188176, -0.7474145, -0.7765045
