TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Spine_y,AnkleLeft_y,AnkleRight_y
65164208, -0.1139492, -0.05838079, -0.7488041, -0.7006837, -0.4301695, 0.2890094, 2.464923, 2.493273, -0.1294259, 0.01843228, -0.3500059, -0.3391941, -0.300635, 0.1700335, 0.1977287, 0.1944607, -0.06027192, -0.7090886, -0.6450602
 65164241, -0.1117985, -0.06049911, -0.7489963, -0.7417237, -0.4891236, 0.344422, 2.488533, 2.518118, -0.1278296, 0.02056049, -0.3502098, -0.3352173, -0.3439469, 0.1947178, 0.2155771, 0.2099082, -0.06095751, -0.7092745, -0.6860996
 65164273, -0.1114167, -0.1143221, -0.7477275, -0.7483046, -0.5348278, 0.4017473, 2.509703, 2.559239, -0.12546, 0.02265596, -0.3394598, -0.3232059, -0.3621868, 0.2300117, 0.2718101, 0.2711427, -0.06228841, -0.7080243, -0.6980171
 65164308, -0.1516172, -0.0153375, -0.7724471, -0.7375246, -0.5957577, 0.4537286, 2.516092, 2.588109, -0.140526, 0.02584061, -0.3212336, -0.3110825, -0.3969656, 0.2607556, 0.3250001, 0.3287405, -0.0600497, -0.7002333, -0.6979464
 65164341, -0.1340251, 0.01511156, -0.7117299, -0.738464, -0.6144708, 0.4847189, 2.5213, 2.608544, -0.1553546, 0.03161056, -0.3148975, -0.311622, -0.4175569, 0.2846833, 0.3843575, 0.3781396, -0.06406944, -0.6719695, -0.6672299
 65164373, -0.2023241, 0.06809743, -0.7360911, -0.721993, -0.6615294, 0.5666806, 2.516995, 2.643677, -0.1723266, 0.04454533, -0.3086132, -0.2970203, -0.4449064, 0.3218442, 0.4326494, 0.4251989, -0.06335814, -0.6669087, -0.6520543
 65164406, -0.2597002, 0.1154842, -0.7250629, -0.7131997, -0.7199216, 0.5616552, 2.514054, 2.650426, -0.1920944, 0.06165269, -0.292221, -0.2661882, -0.480603, 0.346744, 0.4832515, 0.4828224, -0.06552701, -0.6567587, -0.6401387
 65164439, -0.3012085, 0.1577435, -0.7107537, -0.7129748, -0.7148951, 0.5836623, 2.510346, 2.666656, -0.2095408, 0.07170968, -0.2795702, -0.2666482, -0.4873607, 0.3637508, 0.541742, 0.5425142, -0.06322016, -0.6396998, -0.638437
 65164472, -0.3572903, 0.2006692, -0.7160265, -0.719741, -0.7206714, 0.6098167, 2.500258, 2.677859, -0.2293276, 0.0958223, -0.2698193, -0.2579721, -0.5096572, 0.3957104, 0.5804963, 0.5932679, -0.06293445, -0.6303555, -0.6330794
 65164506, -0.3296289, 0.2158354, -0.6839166, -0.725066, -0.7028853, 0.6105089, 2.486939, 2.670404, -0.2448157, 0.1116669, -0.266362, -0.2681946, -0.5186447, 0.4145924, 0.6089126, 0.6341438, -0.06280042, -0.6449913, -0.6476076
