TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
712791, 0.3924084, 0.5337376, -0.7918527, -0.7066346, 0.4415462, 0.5592351, 4.003075, 3.977196, 0.4360172, 0.5467368, -0.3584889, -0.3354844, 0.4912, 0.7203045, 0.3438861, 0.2284877, 0.4517096, -0.7166001, -0.6483818
 712822, 0.4005156, 0.5281336, -0.7847397, -0.7039163, 0.4379799, 0.5617808, 3.995589, 3.969065, 0.4318289, 0.5411304, -0.3681041, -0.3327692, 0.4937456, 0.7228498, 0.3783862, 0.2629886, 0.4484315, -0.7120526, -0.6456615
 712854, 0.3971409, 0.5153732, -0.7484089, -0.6631139, 0.4010097, 0.5234248, 3.990288, 3.887071, 0.4305695, 0.5349935, -0.3687964, -0.2990107, 0.4592584, 0.6883622, 0.3650798, 0.249683, 0.4168872, -0.6901159, -0.611898
 712890, 0.3747687, 0.5294079, -0.7605644, -0.6875292, 0.4292063, 0.5196087, 3.974414, 3.881726, 0.4286367, 0.547443, -0.3773745, -0.3215955, 0.4513629, 0.6804663, 0.3467459, 0.2313501, 0.4079389, -0.7053517, -0.6344786
 712922, 0.3752716, 0.5324762, -0.7661528, -0.6902709, 0.4292365, 0.5221566, 3.973521, 3.878612, 0.4301504, 0.5518118, -0.3903802, -0.3433616, 0.4531075, 0.6822106, 0.33763, 0.222235, 0.4095326, -0.7099964, -0.6562397
 712955, 0.3578741, 0.4804898, -0.735272, -0.7342038, 0.4300034, 0.5245987, 3.974703, 3.878702, 0.4152239, 0.5457311, -0.3620842, -0.3845878, 0.4551315, 0.6842343, 0.316267, 0.2008728, 0.4114243, -0.6968934, -0.6975487
 712990, 0.3507647, 0.4844564, -0.7618771, -0.76878, 0.431094, 0.6304114, 3.974301, 3.908551, 0.4075278, 0.5421515, -0.3776422, -0.4276998, 0.4579258, 0.7455174, 0.3053129, 0.2634576, 0.4487988, -0.7237498, -0.7407274
 713021, 0.3506821, 0.5219047, -0.7523125, -0.7568746, 0.4299886, 0.5721788, 3.969285, 3.784198, 0.4090781, 0.5242215, -0.371138, -0.4241705, 0.4579274, 0.6872844, 0.2968342, 0.2145352, 0.4493994, -0.7144562, -0.7286909
 713055, 0.339076, 0.5303194, -0.7367615, -0.7184407, 0.4300322, 0.5727821, 3.969294, 3.786218, 0.4085171, 0.5209633, -0.3738197, -0.3831683, 0.4580826, 0.6878872, 0.2971243, 0.219056, 0.4075908, -0.6990413, -0.6832961
 713091, 0.3419317, 0.5531511, -0.7404327, -0.7448906, 0.4298547, 0.5900927, 3.965626, 3.892105, 0.4128623, 0.5370219, -0.3731011, -0.369036, 0.4583029, 0.7061128, 0.3006376, 0.2423976, 0.4015023, -0.7023936, -0.672937
