TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
74771991, 0.1336801, 0.5997056, -0.7303008, -0.81234, 0.1783254, 0.7087955, 3.296992, 3.120015, 0.2459272, 0.5458492, -0.4280822, -0.4292126, 0.2300359, 0.6544942, 0.07594556, 0.05972894, 0.4025698, -0.690363, -0.759174
 74772023, 0.1511497, 0.5937388, -0.7319961, -0.8042063, 0.1903, 0.7136816, 3.250802, 3.100856, 0.2571919, 0.5534014, -0.4448959, -0.4504546, 0.2335224, 0.6542389, 0.06051457, 0.03463222, 0.4136153, -0.6911952, -0.7536377
 74772058, 0.1573463, 0.5985159, -0.7406937, -0.7952024, 0.1948115, 0.7248976, 3.230437, 3.070677, 0.2602849, 0.5576457, -0.4526972, -0.4627202, 0.2355329, 0.6610052, 0.01548393, 0.002425343, 0.4186628, -0.7012268, -0.7436683
 74772093, 0.1564123, 0.5969093, -0.747897, -0.7933316, 0.2056133, 0.721114, 3.150637, 3.020156, 0.2733015, 0.569904, -0.4649329, -0.4699107, 0.2370321, 0.6551023, -0.01606745, -0.0313412, 0.4213121, -0.7093515, -0.7397224
 74772124, 0.156243, 0.6024532, -0.7509902, -0.7739587, 0.2030275, 0.7168232, 3.117924, 3.004546, 0.2739913, 0.5729098, -0.4682833, -0.4696288, 0.2410609, 0.6605217, -0.03835721, -0.03921588, 0.4231631, -0.7125627, -0.7245262
 74772159, 0.1587516, 0.6024495, -0.7458621, -0.7746723, 0.2125292, 0.6897179, 3.065209, 2.924815, 0.2790556, 0.5810796, -0.4641024, -0.4659321, 0.2491593, 0.6688261, -0.04040788, -0.03529741, 0.4245101, -0.7081097, -0.7246174
 74772191, 0.1705787, 0.6079344, -0.7235414, -0.7902693, 0.2387303, 0.6494739, 3.024524, 2.908345, 0.3085344, 0.5906134, -0.4471285, -0.4493385, 0.2703756, 0.6785702, -0.009033903, 0.002287836, 0.429975, -0.6887476, -0.7368975
 74772227, 0.1947577, 0.6133698, -0.7455761, -0.7916911, 0.2759667, 0.6317053, 2.979311, 2.911427, 0.3210806, 0.6027797, -0.4345734, -0.4247925, 0.2866199, 0.6792494, 0.03693847, 0.03423308, 0.4367761, -0.7053809, -0.7386054
 74772258, 0.2316941, 0.6340917, -0.7436007, -0.8010319, 0.2883075, 0.595279, 2.956264, 2.879342, 0.3386553, 0.6163399, -0.4218741, -0.4135061, 0.2881757, 0.704709, 0.08699774, 0.112001, 0.4428827, -0.7033179, -0.7467088
 74772290, 0.2875925, 0.6626965, -0.7537493, -0.7982507, 0.3095648, 0.5817832, 2.93111, 2.862265, 0.3592467, 0.6256489, -0.4156458, -0.4019542, 0.2987012, 0.7077713, 0.1428884, 0.1524401, 0.4460952, -0.7078676, -0.7440896
