TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
74478615, 0.2468996, 0.4120483, -0.7844, -0.7993216, -0.2808924, 0.9483107, 3.169763, 3.093846, 0.2642258, 0.4189428, -0.4216138, -0.4282885, -0.08280671, 0.7621086, 0.3148654, 0.3776836, 0.3262463, -0.7264341, -0.7383934
 74478648, 0.2465317, 0.4122776, -0.7844224, -0.7984942, -0.2873892, 0.9400609, 3.153968, 3.08125, 0.2645621, 0.4206551, -0.4211124, -0.4253663, -0.08975512, 0.755864, 0.318397, 0.3737774, 0.3263079, -0.7264476, -0.737518
 74478684, 0.2464126, 0.4125492, -0.7842825, -0.7996262, -0.2841837, 0.9229586, 3.109192, 3.059303, 0.2644732, 0.4208046, -0.4212011, -0.4264971, -0.09076326, 0.7490142, 0.3190671, 0.3653783, 0.3263401, -0.7263072, -0.7381898
 74478716, 0.2454142, 0.4127539, -0.7808415, -0.7997158, -0.2757059, 0.9182755, 3.061404, 3.032718, 0.2643699, 0.4201121, -0.4210547, -0.424956, -0.08830901, 0.7496759, 0.3151556, 0.3630224, 0.3267647, -0.7227556, -0.7380708
 74478748, 0.2447892, 0.4118789, -0.7828821, -0.8002728, -0.2453096, 0.9093277, 3.06097, 3.001535, 0.2640758, 0.4198757, -0.4206388, -0.4248923, -0.04979102, 0.74982, 0.3044066, 0.3562828, 0.3268068, -0.7246903, -0.7388338
 74478786, 0.2452592, 0.410278, -0.7834535, -0.7978559, -0.2397853, 0.9016261, 3.01962, 2.990154, 0.2640225, 0.4188051, -0.4206799, -0.4254347, -0.05057901, 0.7466112, 0.3028892, 0.3457966, 0.3268622, -0.7255288, -0.736928
 74478817, 0.2449215, 0.4107625, -0.7829356, -0.797006, -0.2397339, 0.8969745, 2.965846, 2.985229, 0.2647877, 0.4184878, -0.4208112, -0.4261646, -0.06387614, 0.7471337, 0.290755, 0.3412777, 0.3276446, -0.7258192, -0.7362004
 74478852, 0.2453629, 0.4103823, -0.7832794, -0.7951121, -0.1993904, 0.884618, 2.976846, 2.985392, 0.2646844, 0.4171709, -0.4204568, -0.4244969, -0.02514561, 0.7462533, 0.2633905, 0.3383121, 0.3286229, -0.726898, -0.7345051
 74478885, 0.2461235, 0.4115759, -0.7819411, -0.7957708, -0.1796978, 0.8672327, 2.958741, 3.008518, 0.2650917, 0.4127516, -0.4210809, -0.4241511, -0.01112945, 0.7455518, 0.2435311, 0.3364101, 0.3329642, -0.7260878, -0.7346007
 74478918, 0.2464494, 0.4115175, -0.7817668, -0.7941046, -0.1621006, 0.8480505, 2.942254, 3.04369, 0.2651058, 0.4129787, -0.4210511, -0.4239455, -0.006144851, 0.7552672, 0.2315796, 0.3378322, 0.3339181, -0.726235, -0.734105
 74478952, 0.2475693, 0.4131011, -0.7822031, -0.7922041, -0.1499062, 0.8330921, 2.948199, 3.077178, 0.2690229, 0.4159975, -0.4212782, -0.4261555, 0.006012575, 0.7606961, 0.2089352, 0.340874, 0.3358119, -0.7283849, -0.7326109
 74478984, 0.2529712, 0.4141665, -0.7444198, -0.7916003, -0.136765, 0.8101015, 2.95078, 3.101022, 0.2750393, 0.4186481, -0.4181814, -0.4262908, 0.01485202, 0.7664074, 0.1987588, 0.3626792, 0.3405178, -0.6995442, -0.7319636
 74479016, 0.249094, 0.4161943, -0.7710701, -0.7897629, -0.1274596, 0.8041382, 2.967666, 3.10673, 0.2905834, 0.4201406, -0.4368325, -0.4266294, 0.02428029, 0.7661541, 0.1876531, 0.364777, 0.3632569, -0.7184237, -0.7307371
 74479054, 0.2469603, 0.4182417, -0.7885824, -0.7907221, -0.11047, 0.7813442, 2.986689, 3.12193, 0.3094156, 0.429704, -0.4432534, -0.4258935, 0.03324586, 0.7652284, 0.1757068, 0.3669035, 0.3654418, -0.7355126, -0.7322622
