TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
85365493, -0.1981727, -0.03307327, -0.9231126, -0.8816928, -0.6893007, 0.5268704, 3.514198, 3.950171, -0.2117077, -0.02096383, -0.4344989, -0.4648373, -0.5115777, 0.2951258, 0.5540086, 0.520395, -0.02861565, -0.8245448, -0.8406032
 85365522, -0.1978611, -0.03261872, -0.9237582, -0.8826264, -0.6813023, 0.5131145, 3.479482, 3.934917, -0.2101465, -0.02462895, -0.4352376, -0.4658686, -0.5089124, 0.3011476, 0.5464289, 0.5050069, -0.0272189, -0.8241813, -0.8414982
 85365550, -0.1978274, -0.09913169, -0.924281, -0.9390415, -0.6781794, 0.5122582, 3.444168, 3.907714, -0.2102252, -0.02297318, -0.4355928, -0.4730347, -0.4831053, 0.2956662, 0.5045527, 0.4819183, -0.02738294, -0.8241497, -0.8423771
 85365581, -0.1938727, -0.09908403, -0.9278302, -0.9389837, -0.6795776, 0.5309023, 3.427081, 3.819782, -0.2109551, -0.02401501, -0.4404184, -0.4745674, -0.4849643, 0.2831279, 0.4954757, 0.4436606, -0.02808139, -0.8283783, -0.8426309
 85365615, -0.1920977, -0.03063815, -0.9310834, -0.8838732, -0.6748651, 0.4956916, 3.434501, 3.838719, -0.2096169, -0.02655165, -0.4429501, -0.473643, -0.4893109, 0.281901, 0.4667838, 0.4272428, -0.03009348, -0.8336272, -0.8427694
 85365649, -0.1900592, -0.1019873, -0.9338551, -0.9286758, -0.672606, 0.5198869, 3.460644, 3.82746, -0.207424, -0.02838421, -0.4450667, -0.4741186, -0.5018304, 0.2682705, 0.4444264, 0.4016978, -0.02881389, -0.8349491, -0.8427986
 85365680, -0.19012, -0.1027174, -0.9357564, -0.9315452, -0.7117602, 0.5058232, 3.516925, 3.941068, -0.2039343, -0.02888628, -0.4560548, -0.4764008, -0.5214775, 0.2867434, 0.4327317, 0.4015806, -0.03095846, -0.8347795, -0.8439857
 85365715, -0.1865304, -0.03006906, -0.8721305, -0.8858475, -0.701706, 0.506372, 3.58221, 3.973425, -0.2063725, -0.0286913, -0.4576473, -0.478056, -0.5025361, 0.2799456, 0.4444517, 0.4043668, -0.02983329, -0.8308794, -0.8445964
 85365748, -0.1936358, -0.03175319, -0.8735574, -0.8823497, -0.7413459, 0.4002284, 3.591101, 4.009627, -0.2047972, -0.02943496, -0.4540448, -0.4773399, -0.5032938, 0.2264543, 0.455497, 0.4198666, -0.02605616, -0.831804, -0.8405962
 85365780, -0.2057292, -0.03277683, -0.9407803, -0.8853952, -0.715977, 0.4018993, 3.666262, 4.020682, -0.2068162, -0.02991832, -0.4531121, -0.4767867, -0.5050039, 0.2281252, 0.4804593, 0.4166294, -0.02632725, -0.837592, -0.8434442
 85365815, -0.2258881, -0.03398283, -0.9300662, -0.8856677, -0.7199572, 0.4028601, 3.708767, 4.024156, -0.208579, -0.03017979, -0.4512615, -0.4756091, -0.5054178, 0.229086, 0.4879076, 0.4160599, -0.0273008, -0.8321047, -0.84359
 85365848, -0.2611682, -0.0353208, -0.9164262, -0.8859543, -0.7897555, 0.3790827, 3.692781, 4.031938, -0.2100185, -0.02977055, -0.4465671, -0.4704272, -0.5123866, 0.2053088, 0.5055048, 0.4699627, -0.02899797, -0.824253, -0.8438379
 85365880, -0.2674004, -0.03531313, -0.9186614, -0.8857943, -0.7879053, 0.3953368, 3.696987, 4.10233, -0.2155581, -0.03203338, -0.4461021, -0.4703016, -0.5132459, 0.2222614, 0.5166232, 0.512121, -0.030654, -0.8234121, -0.8436651
 85365915, -0.2693389, -0.03477859, -0.9210009, -0.874053, -0.7381891, 0.3958649, 3.695063, 4.105658, -0.2304958, -0.03380152, -0.4428711, -0.4673586, -0.5284855, 0.2228801, 0.5532129, 0.5167806, -0.03155813, -0.8292261, -0.8317033
 85365948, -0.2680061, -0.03470085, -0.9206257, -0.8753942, -0.785974, 0.4339066, 3.655408, 3.970002, -0.240362, -0.03614195, -0.4428706, -0.4654929, -0.5099904, 0.2292328, 0.5440765, 0.5506634, -0.03752615, -0.8277907, -0.8329269
 85365979, -0.270319, -0.03506786, -0.9158935, -0.8755944, -0.779308, 0.3745139, 3.610668, 3.938628, -0.251066, -0.03921941, -0.4431326, -0.462411, -0.512341, 0.2008097, 0.551012, 0.5353796, -0.04593125, -0.8272308, -0.8332306
 85366014, -0.273883, -0.0378681, -0.9153601, -0.8770676, -0.7832445, 0.4068286, 3.593465, 4.003785, -0.2600561, -0.0432588, -0.4417196, -0.4644412, -0.5295048, 0.2011098, 0.5581154, 0.5357271, -0.05357046, -0.8267617, -0.8347743
 85366051, -0.2792635, -0.03926593, -0.9154236, -0.8816246, -0.8079811, 0.4802276, 3.517633, 4.022938, -0.2673066, -0.04686145, -0.4358891, -0.4629847, -0.5576283, 0.2820539, 0.544302, 0.5467032, -0.06095606, -0.8257419, -0.839268
 85366083, -0.2823213, -0.04128609, -0.9093848, -0.8841884, -0.7223784, 0.485691, 3.539644, 3.975203, -0.2723574, -0.05006773, -0.4302482, -0.4627015, -0.5363749, 0.2766575, 0.5483971, 0.5320234, -0.07617409, -0.8144317, -0.8417828
