TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Spine_y,AnkleLeft_y,AnkleRight_y
65003980, 0.05475828, 0.2226845, -0.7606545, -0.7445518, -0.08932549, 0.3707403, 3.547233, 3.524231, 0.05550732, 0.2100331, -0.3198325, -0.3245164, -0.07763405, 0.3645607, 0.3097976, 0.281344, 0.1329623, -0.6932702, -0.6799311
 65004015, 0.0547459, 0.2198616, -0.7617935, -0.7428104, -0.08886891, 0.3665533, 3.546822, 3.521361, 0.05577651, 0.2113173, -0.3193988, -0.3230641, -0.07756514, 0.3645292, 0.3103464, 0.2819409, 0.1322531, -0.6933517, -0.6764271
 65004044, 0.0549949, 0.2160065, -0.7614244, -0.7434484, -0.08863102, 0.3675154, 3.546112, 3.520542, 0.05595788, 0.2122642, -0.3196951, -0.3214735, -0.07737477, 0.3645149, 0.3103573, 0.2794533, 0.1320811, -0.6933663, -0.6765631
 65004076, 0.05641434, 0.2214898, -0.7615139, -0.7422127, -0.08906352, 0.3677695, 3.545802, 3.527383, 0.05580112, 0.2109374, -0.3198958, -0.321731, -0.07751498, 0.364574, 0.3104305, 0.2806765, 0.132289, -0.6934124, -0.675992
 65004105, 0.05516089, 0.2151996, -0.7618876, -0.7421632, -0.0890208, 0.3679655, 3.545109, 3.527243, 0.05583334, 0.2110984, -0.320072, -0.3213265, -0.07733065, 0.3640262, 0.3099239, 0.2787535, 0.1324709, -0.6941462, -0.6762043
 65004138, 0.05573546, 0.2152667, -0.7610015, -0.7436088, -0.0878586, 0.3685115, 3.54308, 3.52844, 0.05619527, 0.2110354, -0.3215882, -0.3217918, -0.07706141, 0.3672374, 0.3100393, 0.2719501, 0.1336568, -0.6942971, -0.6771309
 65004173, 0.05504043, 0.2078823, -0.7615863, -0.7445062, -0.08802965, 0.3683908, 3.543602, 3.527987, 0.05608037, 0.2108486, -0.3215202, -0.3206187, -0.07733373, 0.3669374, 0.30992, 0.2725383, 0.1342749, -0.6942385, -0.6769056
 65004206, 0.05292925, 0.2041686, -0.7609409, -0.7420058, -0.08762673, 0.3684127, 3.540689, 3.528029, 0.05614707, 0.2108628, -0.3214968, -0.320363, -0.07687896, 0.3666735, 0.310251, 0.2720583, 0.1339731, -0.6942366, -0.674472
 65004239, 0.0525992, 0.2027073, -0.760425, -0.7383232, -0.08741198, 0.3686036, 3.54042, 3.527916, 0.05619543, 0.2109007, -0.3214914, -0.3203588, -0.07643816, 0.3676556, 0.3101338, 0.2721276, 0.1321911, -0.6939648, -0.674025
 65004278, 0.05409731, 0.2192828, -0.7604433, -0.7410311, -0.08721045, 0.3685968, 3.540637, 3.527748, 0.05589486, 0.210998, -0.321571, -0.3204825, -0.07587281, 0.3675903, 0.3087767, 0.2724216, 0.1326279, -0.694237, -0.6767634
