TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
67316973, -0.334641, -0.1674129, -0.9321228, -0.9310212, -0.2890006, 0.03017835, 3.09741, 3.184167, -0.3480554, -0.1206027, -0.4150817, -0.4512633, -0.4483217, 0.0695014, 0.2069219, 0.209708, -0.2026297, -0.849206, -0.8434239
 67317006, -0.3613346, -0.1634171, -0.9282993, -0.9335041, -0.2992991, 0.02989691, 3.092157, 3.183271, -0.3524265, -0.1222701, -0.4146324, -0.4498744, -0.4589283, 0.07033754, 0.210049, 0.2130807, -0.2056804, -0.8586116, -0.8419191
 67317043, -0.3723867, -0.1639383, -0.9370812, -0.9346204, -0.3485686, 0.03455516, 3.084035, 3.183275, -0.35584, -0.1232953, -0.4178118, -0.4523215, -0.4670084, 0.06001726, 0.2141588, 0.2160245, -0.2102718, -0.8643034, -0.8425254
 67317078, -0.3915522, -0.1657369, -0.9390515, -0.9326392, -0.3538197, 0.04121853, 3.060331, 3.19105, -0.3593578, -0.1244304, -0.4309391, -0.4521019, -0.4653449, 0.0584525, 0.2151534, 0.2228182, -0.2152855, -0.8654264, -0.8342663
 67317109, -0.392314, -0.165377, -0.9388136, -0.9375728, -0.3566203, 0.05104331, 3.058367, 3.190779, -0.3667161, -0.1270337, -0.4461899, -0.4533376, -0.4825946, 0.05840263, 0.2384232, 0.2205832, -0.2223817, -0.8580395, -0.843569
 67317144, -0.3931541, -0.1658882, -0.940235, -0.9376217, -0.3819349, 0.05451241, 3.045852, 3.195122, -0.3661171, -0.1318951, -0.4537013, -0.4567829, -0.4908112, 0.0561498, 0.2411528, 0.221613, -0.2291251, -0.8580868, -0.8409439
 67317176, -0.3942219, -0.1658582, -0.9405172, -0.9376493, -0.3623154, 0.06208583, 3.039577, 3.20531, -0.3673098, -0.133251, -0.4564094, -0.4571984, -0.4944399, 0.03344018, 0.2651553, 0.2332275, -0.2627447, -0.85866, -0.8414966
 67317208, -0.3990846, -0.1543703, -0.9440502, -0.8877594, -0.3843358, 0.06796362, 3.008684, 3.215595, -0.3651316, -0.1345375, -0.4564976, -0.4553849, -0.4986925, 0.03177793, 0.2607341, 0.2318599, -0.2737037, -0.859871, -0.8442778
 67317242, -0.3992213, -0.1659331, -0.9423292, -0.9404918, -0.3929453, 0.07113937, 3.00432, 3.223765, -0.3678613, -0.1368771, -0.4567309, -0.4590233, -0.5033098, 0.02581017, 0.2575906, 0.2330112, -0.2796084, -0.8555713, -0.8510214
 67317274, -0.3997124, -0.1649056, -0.9402914, -0.9381639, -0.4215576, 0.06857559, 3.014028, 3.251526, -0.368314, -0.1335435, -0.4593061, -0.458498, -0.5074844, 0.02297875, 0.2750428, 0.2328729, -0.2975233, -0.8536081, -0.8544205
 67317306, -0.3993697, -0.1566984, -0.9404551, -0.9350107, -0.4244561, 0.06840072, 2.986312, 3.256373, -0.3689838, -0.1284589, -0.4581432, -0.4497729, -0.5076091, 0.01333543, 0.2748073, 0.2316264, -0.3045286, -0.853624, -0.8573101
 67317341, -0.3959827, -0.1439207, -0.9422776, -0.9329495, -0.4195927, 0.06564948, 2.952113, 3.279056, -0.3708789, -0.1207999, -0.4466428, -0.4454112, -0.5060343, 0.003891735, 0.2813668, 0.2267947, -0.3074715, -0.853578, -0.8545973
