TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
67161343, -0.1524642, 0.007095969, -0.9425926, -0.9579538, -0.7319835, 0.5989323, 3.26803, 3.22605, -0.1658692, 0.02496412, -0.4767624, -0.4775473, -0.5386922, 0.3835635, 0.3931465, 0.3968964, -0.07282102, -0.8630627, -0.8781372
 67161379, -0.1522799, 0.006627528, -0.9417372, -0.9575607, -0.7072164, 0.5247422, 3.223551, 3.21379, -0.1660884, 0.02487033, -0.4771745, -0.4777507, -0.5291481, 0.3683351, 0.3755577, 0.3918587, -0.07237549, -0.8633687, -0.8745874
 67161410, -0.1563646, 0.005978737, -0.9433494, -0.9577946, -0.6635336, 0.4672469, 3.196573, 3.193874, -0.1667021, 0.02488107, -0.4771099, -0.4777154, -0.5145955, 0.3668933, 0.3670015, 0.3858035, -0.07149935, -0.8632028, -0.8744019
 67161442, -0.1563488, 0.006090065, -0.9434308, -0.9577333, -0.6135053, 0.3992423, 3.183187, 3.189051, -0.1687384, 0.0243892, -0.4770053, -0.4772878, -0.4841764, 0.359169, 0.3534678, 0.3800271, -0.07109575, -0.8649326, -0.8766755
 67161479, -0.1563029, -0.001875324, -0.9448112, -0.9589332, -0.5743331, 0.3370192, 3.138042, 3.203245, -0.1708243, 0.02290542, -0.4808479, -0.4778302, -0.4666579, 0.313206, 0.3480491, 0.3664646, -0.06861354, -0.8648136, -0.8762765
 67161511, -0.1532756, -0.003744601, -0.9450881, -0.9597086, -0.5137814, 0.2558742, 3.145004, 3.170924, -0.1714334, 0.02318014, -0.4808972, -0.4771718, -0.4570426, 0.3083102, 0.3310206, 0.366476, -0.06823562, -0.8630373, -0.8762003
 67161543, -0.1536698, -0.003983468, -0.9455906, -0.9594635, -0.4692198, 0.2143936, 3.120808, 3.214864, -0.1729844, 0.02241267, -0.4801357, -0.4762957, -0.448628, 0.3035964, 0.3205213, 0.3974657, -0.06435614, -0.8629749, -0.8731098
 67161581, -0.1559925, -0.001942489, -0.9454272, -0.9598064, -0.4354099, 0.1578496, 3.116032, 3.233856, -0.1743926, 0.0206896, -0.4791445, -0.476989, -0.4354557, 0.2965437, 0.2775558, 0.3942543, -0.06622869, -0.8627618, -0.8817629
 67161615, -0.1522263, -0.003913611, -0.9455662, -0.9604636, -0.3540511, 0.07892656, 3.151717, 3.256635, -0.1755113, 0.01928774, -0.4796393, -0.476922, -0.4352562, 0.286357, 0.2450787, 0.4322473, -0.06582063, -0.867199, -0.87988
 67161646, -0.159211, 0.008902899, -0.9441725, -0.9554988, -0.3014416, 0.123473, 3.137075, 3.259829, -0.1771012, 0.01917746, -0.47755, -0.4738427, -0.379166, 0.2803571, 0.2925542, 0.4013256, -0.06665689, -0.8662846, -0.8625792
 67161682, -0.1573252, 0.009314241, -0.943712, -0.9558577, -0.2938336, 0.09872557, 3.175905, 3.262874, -0.1804504, 0.01921295, -0.4731914, -0.4681493, -0.3846107, 0.2772706, 0.2880117, 0.4022259, -0.06818672, -0.8656272, -0.8653268
 67161712, -0.1613601, 0.003739011, -0.9445026, -0.9616401, -0.2395124, 0.07530424, 3.175321, 3.264054, -0.1830501, 0.01923599, -0.4748776, -0.4659993, -0.4253935, 0.2406377, 0.3479601, 0.4556421, -0.071682, -0.8685566, -0.8698113
 67161742, -0.1603218, 0.003502653, -0.9448891, -0.9612841, -0.2350129, 0.1073004, 3.200335, 3.29703, -0.1854221, 0.01898263, -0.4716952, -0.4624074, -0.392104, 0.2490603, 0.2636712, 0.4005595, -0.07550095, -0.8685359, -0.8716488
 67161779, -0.1602467, 0.000523618, -0.94493, -0.9558688, -0.237742, 0.05597483, 3.218819, 3.311794, -0.1871645, 0.01975238, -0.4688787, -0.4587517, -0.3932829, 0.2316866, 0.2637267, 0.4646598, -0.07937284, -0.8638825, -0.8658798
 67161810, -0.1598188, 0.007638994, -0.9442747, -0.9513255, -0.225945, 0.05407691, 3.250829, 3.318308, -0.1893147, 0.0195417, -0.4605318, -0.4614474, -0.3537366, 0.2266865, 0.36621, 0.4660302, -0.09191808, -0.8637735, -0.8750981
 67161842, -0.1614807, 0.004003826, -0.9410168, -0.9493631, -0.2363429, 0.05939415, 3.263365, 3.345715, -0.1910905, 0.01979366, -0.4567353, -0.4608235, -0.3565408, 0.2286402, 0.3634418, 0.4709208, -0.09336454, -0.868089, -0.8740152
 67161878, -0.1623415, 0.005088285, -0.940316, -0.9529418, -0.2366713, 0.04662216, 3.271007, 3.353078, -0.1889023, 0.01970089, -0.4568908, -0.4582632, -0.3569751, 0.2265455, 0.3627717, 0.4930607, -0.09780087, -0.8689248, -0.8720002
 67161910, -0.162886, 0.008100295, -0.9401988, -0.9197559, -0.2409512, 0.05696812, 3.278185, 3.37939, -0.1886504, 0.01979142, -0.4519804, -0.4575381, -0.3573981, 0.2332678, 0.3631842, 0.4914513, -0.09993915, -0.867682, -0.8774837
 67161942, -0.1626464, -0.001570893, -0.9387044, -0.9496918, -0.2440378, 0.0625273, 3.283507, 3.380506, -0.1886436, 0.01890954, -0.4507601, -0.4588863, -0.3537496, 0.2407635, 0.3713744, 0.4838164, -0.0994032, -0.8653083, -0.8725105
 67161979, -0.1620343, -0.007050633, -0.9386165, -0.9480104, -0.2489779, 0.07458757, 3.288363, 3.401654, -0.1885484, 0.02161727, -0.4482412, -0.4586855, -0.3742228, 0.2462485, 0.3905807, 0.4839559, -0.1046923, -0.8657959, -0.8722273
 67162010, -0.1643644, -0.007592293, -0.9390304, -0.9502137, -0.248063, 0.05048369, 3.330983, 3.431224, -0.1872189, 0.02403326, -0.4514419, -0.4624848, -0.3601031, 0.2567756, 0.4310292, 0.4872968, -0.1019784, -0.868167, -0.8790167
 67162042, -0.1644232, -0.007905055, -0.9391071, -0.9527159, -0.2668761, 0.09291864, 3.325397, 3.450894, -0.1844833, 0.02276955, -0.4656799, -0.4688485, -0.3644467, 0.2859691, 0.4256437, 0.4762958, -0.1062144, -0.8693879, -0.8831881
 67162078, -0.1628048, -0.02261724, -0.9399428, -0.9611729, -0.2577073, 0.155414, 3.340432, 3.426258, -0.1735248, 0.02186621, -0.478862, -0.4821869, -0.3722904, 0.2850318, 0.4404708, 0.4765208, -0.09570062, -0.8706448, -0.8853115
 67162110, -0.1615569, -0.02071837, -0.9513783, -0.9616659, -0.2543283, 0.1532427, 3.345465, 3.464216, -0.168446, 0.02004414, -0.4900962, -0.4919646, -0.3755234, 0.2920907, 0.4494475, 0.4730713, -0.09147561, -0.8742586, -0.8917174
 67162142, -0.160282, -0.01607709, -0.9458845, -0.961943, -0.2649353, 0.1636656, 3.350562, 3.453803, -0.1577726, 0.02133235, -0.4797156, -0.4933937, -0.3840646, 0.2978522, 0.4519909, 0.4738895, -0.09137796, -0.8676641, -0.8908967
 67162178, -0.1632004, -0.01490243, -0.9350205, -0.9623973, -0.2483214, 0.2304399, 3.319138, 3.437676, -0.156917, 0.02783097, -0.4751292, -0.4912947, -0.3905664, 0.3131403, 0.4719506, 0.470191, -0.05223778, -0.865393, -0.891336
 67162210, -0.1654052, -0.03121663, -0.9264239, -0.9596539, -0.2550013, 0.2007697, 3.42269, 3.472256, -0.1418355, 0.03020566, -0.4622694, -0.4927347, -0.3912536, 0.3171024, 0.4776815, 0.4724835, -0.05662908, -0.8628777, -0.8984599
 67162247, -0.1698347, -0.02897846, -0.9386809, -0.9602199, -0.2713208, 0.2029546, 3.400223, 3.478599, -0.1207859, 0.03310207, -0.4865302, -0.4937617, -0.4004407, 0.3227131, 0.4851093, 0.481074, -0.0671129, -0.8717666, -0.9000478
