TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Spine_y,AnkleLeft_y,AnkleRight_y
75482328, -0.481144, -0.4181818, -0.7842511, -0.7483621, -0.6719632, -0.1208175, 2.897589, 2.964436, -0.4634021, -0.3530005, -0.3669684, -0.4213578, -0.6784061, -0.1593842, 0.2236233, 0.1767426, -0.3506518, -0.7039195, -0.7106242
 75482363, -0.4657126, -0.4194665, -0.7469559, -0.7474762, -0.6819862, -0.1066444, 2.89551, 2.955936, -0.4639115, -0.3520731, -0.3631262, -0.4201007, -0.6807239, -0.1614036, 0.2196229, 0.1740357, -0.3507857, -0.6775063, -0.7099119
 75482394, -0.443265, -0.4213027, -0.6898009, -0.7327824, -0.7020812, -0.1031848, 2.919732, 2.947847, -0.4683191, -0.3509763, -0.3250883, -0.3891506, -0.6949037, -0.1615953, 0.2286342, 0.1854408, -0.3502648, -0.6232141, -0.695702
 75482426, -0.4343769, -0.4247172, -0.6327904, -0.7194177, -0.7103273, -0.09968042, 2.96084, 2.956012, -0.4748429, -0.3572389, -0.2735364, -0.3597125, -0.700433, -0.1579898, 0.2774834, 0.2383195, -0.348816, -0.5763937, -0.6831501
 75482461, -0.4359972, -0.4339618, -0.5710896, -0.7864165, -0.7120762, -0.1017605, 2.978536, 2.961901, -0.4850374, -0.367723, -0.2255755, -0.355057, -0.703218, -0.1596125, 0.3111635, 0.2771547, -0.349531, -0.5154129, -0.7499363
 75482494, -0.4363672, -0.4353854, -0.5324596, -0.8458234, -0.715455, -0.1114284, 3.008339, 2.973596, -0.4843454, -0.3773346, -0.2180358, -0.3703772, -0.7092844, -0.1614515, 0.3621472, 0.3110903, -0.3524822, -0.5076116, -0.7796184
 75482525, -0.44293, -0.4419424, -0.4821536, -0.8108149, -0.7108486, -0.1124141, 3.011569, 2.972679, -0.4845528, -0.3791311, -0.1359326, -0.369465, -0.7038708, -0.1621135, 0.3751516, 0.3214033, -0.3571814, -0.4248622, -0.7424194
 75482562, -0.4518785, -0.4446744, -0.4398844, -0.7893083, -0.7092009, -0.1123057, 3.014278, 2.971059, -0.489334, -0.3800215, -0.09456289, -0.3605734, -0.7023724, -0.1627431, 0.3715803, 0.3226569, -0.3584472, -0.3852818, -0.6945504
 75482595, -0.4560314, -0.4410924, -0.4160891, -0.7238531, -0.7053962, -0.1111562, 3.016991, 2.966364, -0.4869907, -0.3759986, -0.06861933, -0.3383746, -0.7025662, -0.1680439, 0.3640836, 0.3210568, -0.3602166, -0.3625798, -0.6866728
 75482627, -0.4601035, -0.439019, -0.4056081, -0.7238554, -0.6996965, -0.1032336, 3.003839, 2.949383, -0.4863731, -0.3744421, -0.04336697, -0.3316662, -0.7024605, -0.1733746, 0.3064427, 0.3021501, -0.3628075, -0.3441327, -0.6864687
