TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
64403916, 0.1105696, 0.3657567, -0.5475359, -0.583077, -0.3458937, 0.7746976, 3.458582, 3.195708, 0.133019, 0.3422396, -0.1418831, -0.1755027, -0.1237905, 0.5792138, 0.5623217, 0.550364, 0.2162222, -0.5023081, -0.5378492
 64403946, 0.109607, 0.3690279, -0.5648488, -0.5744034, -0.3746011, 0.8032212, 3.457249, 3.198254, 0.1322079, 0.3435759, -0.1499436, -0.1704356, -0.1407201, 0.605037, 0.5931054, 0.5980473, 0.2147758, -0.5195914, -0.529146
 64403974, 0.1084624, 0.3693498, -0.5854395, -0.5720555, -0.4297407, 0.8050889, 3.426178, 3.160583, 0.1305514, 0.3445422, -0.1525835, -0.1658001, -0.165651, 0.6133519, 0.6286961, 0.6178564, 0.2128054, -0.5401193, -0.5267353
 64404010, 0.107511, 0.3664752, -0.55149, -0.5754053, -0.4443222, 0.8382864, 3.395918, 3.145275, 0.1287801, 0.3429434, -0.1457772, -0.1661618, -0.1792691, 0.6492827, 0.6407808, 0.6636218, 0.2124248, -0.5062281, -0.5301434
 64404044, 0.1094115, 0.3642144, -0.5663661, -0.5830713, -0.4470228, 0.8248988, 3.392495, 3.115953, 0.1239229, 0.3393707, -0.1654711, -0.1663466, -0.1970462, 0.6472523, 0.6714503, 0.6709386, 0.2091058, -0.5209628, -0.537668
 64404076, 0.1121565, 0.3625648, -0.5699272, -0.5821902, -0.4443794, 0.8157315, 3.338965, 3.081395, 0.1236477, 0.3334072, -0.1640424, -0.1669516, -0.1993116, 0.6492966, 0.6860735, 0.6842267, 0.207778, -0.5244969, -0.53676
 64404110, 0.1101597, 0.3588775, -0.5613108, -0.5532649, -0.3963253, 0.814776, 3.298152, 3.069071, 0.1236875, 0.3310992, -0.1509098, -0.1670639, -0.19915, 0.6467532, 0.7007476, 0.6891585, 0.204942, -0.5161674, -0.5081215
 64404146, 0.1116942, 0.3624114, -0.5601408, -0.5559017, -0.4395076, 0.7975506, 3.260386, 3.016591, 0.1238398, 0.3286608, -0.1526841, -0.1664171, -0.2019123, 0.635846, 0.7034963, 0.6853766, 0.2012209, -0.515269, -0.51103
 64404178, 0.110147, 0.3636299, -0.568077, -0.5646865, -0.4489855, 0.76612, 3.2464, 2.999178, 0.120359, 0.32165, -0.1593693, -0.1726195, -0.2051241, 0.6051474, 0.7019484, 0.6683797, 0.199718, -0.5233663, -0.5199758
 64404217, 0.110491, 0.3624092, -0.5695283, -0.5808349, -0.4374531, 0.754002, 3.197447, 2.970399, 0.11939, 0.3206268, -0.1601354, -0.1715928, -0.2099574, 0.5998443, 0.6888801, 0.651126, 0.1955472, -0.5249668, -0.5362734
 64404248, 0.1113654, 0.3644894, -0.5693956, -0.578163, -0.4557157, 0.7453969, 3.174613, 2.964716, 0.1191374, 0.3173102, -0.1601448, -0.1728001, -0.206351, 0.5874217, 0.6625934, 0.619065, 0.1920878, -0.5249447, -0.5337121
 64404278, 0.1094583, 0.3617269, -0.5584154, -0.5691938, -0.4283275, 0.7066532, 3.192792, 2.995804, 0.1181919, 0.3163988, -0.1552733, -0.1726963, -0.2112443, 0.5328771, 0.6334645, 0.5958794, 0.1916565, -0.5140921, -0.5248705
 64404316, 0.1066515, 0.3562984, -0.5599765, -0.5825471, -0.4241632, 0.7046301, 3.217148, 3.026993, 0.1176888, 0.31215, -0.1563922, -0.1803408, -0.2139049, 0.5312563, 0.6040003, 0.5816855, 0.187648, -0.5159103, -0.5384809
 64404347, 0.1050493, 0.3573453, -0.5696964, -0.5743774, -0.4308888, 0.6921156, 3.266771, 3.079556, 0.1150436, 0.3095006, -0.1726142, -0.1806506, -0.2135979, 0.525539, 0.5688924, 0.5730277, 0.1831589, -0.5257168, -0.5303978
 64404380, 0.1045055, 0.3554126, -0.5724447, -0.5775407, -0.4444168, 0.7612547, 3.309397, 3.112526, 0.114002, 0.30934, -0.1732542, -0.1824007, -0.2119731, 0.5293087, 0.5646604, 0.5533168, 0.1826478, -0.5284971, -0.5335931
 64404413, 0.09759897, 0.3324381, -0.529068, -0.576914, -0.4348182, 0.7165231, 3.401864, 3.167804, 0.10846, 0.309279, -0.1658143, -0.1824619, -0.2077897, 0.5431286, 0.5717376, 0.541793, 0.1836789, -0.485126, -0.532972
