TimeStamp,FootLeft_x,FootRight_x,FootLeft_y,FootRight_y,WristLeft_x,WristRight_x,WristLeft_z,WristRight_z,KneeLeft_x,KneeRight_x,KneeLeft_y,KneeRight_y,ElbowLeft_x,ElbowRight_x,ElbowLeft_y,ElbowRight_y,Head_y,AnkleLeft_y,AnkleRight_y
64088211, 0.03960831, 0.5027061, -0.58745, -0.6423135, 0.02017536, 0.5668618, 2.99685, 2.741507, 0.1425464, 0.4776609, -0.2115369, -0.2277884, 0.1197406, 0.5996022, 0.3850037, 0.3501483, 0.3477558, -0.53896, -0.5938235
 64088242, 0.06358603, 0.5072733, -0.5902989, -0.6405536, 0.05723917, 0.5633017, 2.974828, 2.730412, 0.1573101, 0.5034321, -0.2099366, -0.1979694, 0.1387367, 0.6001967, 0.4243988, 0.3825493, 0.3620631, -0.5425493, -0.592804
 64088274, 0.08561169, 0.5196514, -0.6005411, -0.6421849, 0.08499885, 0.5741029, 2.973784, 2.732671, 0.1972783, 0.5114594, -0.1959555, -0.1980196, 0.1624222, 0.6142241, 0.4611802, 0.4203294, 0.3674948, -0.5534656, -0.5951095
 64088311, 0.1384565, 0.5280466, -0.6153179, -0.6389998, 0.1081104, 0.5784754, 2.963725, 2.740922, 0.2113323, 0.5169164, -0.1993416, -0.188051, 0.1741228, 0.6206575, 0.4739058, 0.4378818, 0.3776084, -0.5688688, -0.5925506
 64088342, 0.1965097, 0.5782833, -0.6371756, -0.6547385, 0.1376511, 0.5940484, 2.95271, 2.755053, 0.244482, 0.5215415, -0.203574, -0.1758536, 0.1890812, 0.6296844, 0.4911633, 0.4603012, 0.3855721, -0.5910013, -0.587508
 64088375, 0.2578639, 0.5539982, -0.6318331, -0.6175725, 0.1715543, 0.6056541, 2.935056, 2.760702, 0.280234, 0.524321, -0.1928822, -0.1726324, 0.2059912, 0.6361585, 0.4898667, 0.4643988, 0.3924077, -0.5855449, -0.5712843
 64088410, 0.3263278, 0.565311, -0.6519928, -0.6209894, 0.1875661, 0.6301708, 2.935694, 2.774188, 0.3102444, 0.5300709, -0.1964528, -0.1791077, 0.217289, 0.6431841, 0.4847963, 0.464673, 0.3960227, -0.5683887, -0.5747821
 64088441, 0.3885497, 0.581823, -0.6602474, -0.6288401, 0.1992624, 0.6418366, 2.939738, 2.771905, 0.3346115, 0.5353991, -0.206712, -0.1840861, 0.2329646, 0.647737, 0.4690326, 0.4595035, 0.4039577, -0.5781919, -0.5826538
 64088477, 0.3929342, 0.5972688, -0.6195776, -0.637517, 0.2214932, 0.6663931, 2.953408, 2.787446, 0.3521379, 0.5527087, -0.2180461, -0.2409737, 0.2527171, 0.6601359, 0.4220572, 0.4318539, 0.4205703, -0.5732668, -0.5912061
 64088507, 0.4030114, 0.5989711, -0.6183961, -0.635307, 0.2359475, 0.6747891, 2.960398, 2.798632, 0.3708065, 0.5534458, -0.2491613, -0.2491321, 0.2541499, 0.6689541, 0.3919225, 0.3873677, 0.4289494, -0.5718009, -0.5887119
